deltaX,deltaY,deltaTheta,Velocity,SteeringAngle,Time
7.148610,12.291887,2.088075,9.625563,0.238531,1.784176
2.149048,-0.668660,-0.603295,7.160114,-0.485813,0.319152
7.572318,-0.745583,-0.196291,7.638456,-0.051477,0.997736
0.319826,6.110998,3.037016,7.567593,0.578310,1.229587
1.511556,-0.084720,-0.111979,6.468535,-0.146800,0.234167
1.883695,0.050136,0.053219,8.249895,0.056408,0.228437
2.810481,8.302549,2.488791,9.173752,0.407985,1.255270
2.299701,-0.017071,-0.014846,5.578806,-0.012920,0.412236
4.738122,6.485195,1.879647,9.687911,0.382336,0.964948
3.967465,1.572606,0.754756,6.096601,0.332529,0.716920
1.666447,3.788047,2.312709,7.665247,0.724304,0.682047
4.765817,-9.603106,-2.220260,5.233020,-0.322555,2.538945
2.367166,-10.102218,-2.681255,6.708161,-0.359082,2.129783
2.070730,-14.786763,-2.863323,8.134936,-0.259345,2.653346
5.057085,1.343121,0.519197,5.676862,0.193761,0.932142
6.134496,4.686207,1.304689,9.262264,0.304741,0.895634
3.793797,0.702513,0.366200,6.850012,0.186561,0.566413
5.617543,-2.761954,-0.913916,9.971915,-0.274815,0.650134
0.717331,-4.604610,-2.832506,9.332754,-0.703407,0.715711
3.482812,2.872273,1.379242,5.154165,0.513325,0.949356
4.439586,-4.832590,-1.655516,9.259212,-0.421929,0.796640
11.769604,0.357012,0.060648,6.273051,0.010289,1.877367
1.511843,-4.595894,-2.505983,5.474151,-0.665759,1.165800
4.064616,0.333224,0.163598,5.297150,0.079959,0.770755
2.520897,2.865413,1.698545,5.165624,0.666694,0.835724
4.555213,-10.080745,-2.292772,6.854674,-0.318318,2.030165
2.012223,4.907177,2.363300,5.566534,0.609238,1.216839
7.216987,6.318851,1.438286,6.425566,0.268072,1.629723
2.309069,0.515927,0.439649,6.738172,0.353184,0.353979
8.030935,5.774438,1.246760,6.228392,0.231822,1.695837
1.854698,0.284214,0.304115,9.813004,0.312329,0.191949
4.158951,-0.221368,-0.106354,5.043957,-0.051014,0.826098
9.262938,3.264948,0.677755,8.801724,0.134560,1.137508
2.021453,4.877484,2.355798,5.672434,0.610635,1.186793
2.199827,-2.278340,-1.605858,8.425933,-0.737558,0.419512
4.700983,6.917110,1.947764,8.765810,0.376672,1.123441
1.632585,0.634951,0.741843,7.905684,0.691396,0.226740
8.367540,-10.420312,-1.788454,6.663720,-0.229286,2.300003
3.586103,9.056373,2.387528,7.252657,0.364719,1.724379
3.662349,-2.627343,-1.244608,9.371933,-0.477403,0.513439
0.679729,4.717409,2.855384,5.266112,0.693158,1.305486
6.855149,0.631858,0.183826,6.969762,0.053270,0.989117
2.732198,-0.952546,-0.670920,7.806546,-0.427094,0.377693
6.761126,-2.778885,-0.779922,9.737240,-0.205105,0.770089
5.180520,1.571207,0.588947,8.903510,0.211242,0.616901
4.090835,-2.963175,-1.253757,7.304441,-0.434883,0.738993
2.185980,-1.806469,-1.381252,6.176897,-0.732015,0.497734
3.214827,-2.710707,-1.401053,5.026324,-0.550062,0.909177
1.030230,-8.405410,-2.897674,8.117626,-0.438421,1.522738
6.752794,6.433216,1.522334,5.045359,0.287613,2.039912
3.302285,-0.402480,-0.242562,5.055063,-0.144466,0.659713
3.185724,0.456066,0.284386,9.668068,0.174343,0.333994
6.131209,-0.810706,-0.262927,9.788495,-0.084590,0.633644
4.352784,9.805944,2.306066,5.773586,0.328419,2.344199
2.307716,-0.047794,-0.041415,5.373872,-0.035877,0.429556
0.206108,-7.268337,-3.084894,5.254571,-0.502769,2.135291
1.371829,4.436225,2.541780,5.247848,0.688581,1.177070
1.195689,-0.111152,-0.185389,6.450149,-0.299085,0.186440
3.513091,1.570013,0.840552,8.798607,0.401127,0.450482
12.428258,2.317632,0.368726,5.183476,0.057926,2.452874
7.403779,5.761447,1.322583,7.547595,0.256093,1.338400
6.800142,3.885824,1.038299,6.885628,0.248156,1.190201
13.210608,2.742650,0.409403,8.212997,0.060181,1.654329
5.281222,0.828998,0.311401,9.581218,0.115504,0.560216
5.113993,-10.853036,-2.260900,6.438931,-0.292930,2.328476
2.161318,-0.826898,-0.730816,9.125609,-0.553312,0.259315
1.294407,-4.644241,-2.597964,5.578176,-0.674263,1.165509
1.070013,-0.069836,-0.130347,7.038272,-0.238340,0.152459
0.244517,4.151513,3.023932,7.271794,0.765073,0.866185
0.598036,0.075741,0.251958,5.702621,0.694962,0.105988
2.865673,-0.496158,-0.342877,7.623278,-0.230479,0.383379
2.816867,0.707302,0.492019,5.745649,0.323610,0.510615
0.385684,-6.604497,-3.024931,6.441471,-0.543065,1.556032
10.901887,8.615059,1.337517,7.335650,0.176615,2.043093
3.338586,-2.457437,-1.269054,5.346054,-0.519580,0.830018
3.643743,4.608008,1.803453,5.904519,0.490542,1.143746
2.772370,0.195160,0.140557,9.679365,0.100713,0.287366
11.663960,5.931451,0.940893,5.678573,0.137674,2.391610
4.456508,-7.276348,-2.042524,7.736178,-0.380316,1.320878
1.285432,-0.079278,-0.123192,6.532414,-0.188920,0.197276
5.435783,2.098254,0.736772,5.530632,0.242345,1.077744
1.865182,0.587916,0.610696,8.282565,0.551284,0.239825
8.737493,7.041246,1.356615,7.128638,0.220037,1.701670
1.707874,0.159408,0.186135,7.637824,0.213406,0.224904
5.973289,0.527911,0.176299,5.152270,0.058647,1.165379
11.873596,7.111234,1.079238,9.201569,0.147410,1.579671
3.336468,4.662117,1.899281,5.425154,0.516083,1.234039
1.556827,9.304332,2.810019,7.696918,0.396086,1.745980
4.132476,-0.109983,-0.053216,5.436522,-0.025747,0.760491
3.333976,2.347620,1.227012,6.127841,0.514112,0.709071
2.656360,-2.715538,-1.592828,6.386379,-0.645254,0.662684
5.547781,-1.776764,-0.619888,6.965391,-0.206459,0.849871
4.232392,-7.272332,-2.087456,7.044686,-0.389849,1.442398
2.466810,1.092991,0.834167,7.649944,0.540823,0.363133
12.170283,-6.574406,-0.990579,6.609499,-0.136595,2.180904
2.574934,-1.974896,-1.308547,7.446965,-0.643615,0.468473
5.814910,11.183555,2.182630,9.843914,0.274436,1.575018
3.585948,-6.742571,-2.164010,6.970523,-0.433163,1.342658
1.751390,6.180250,2.589303,8.582196,0.539755,1.007182
0.974443,4.292565,2.695145,9.316222,0.725115,0.652908
3.816675,0.632807,0.328612,8.863063,0.167520,0.438476
4.589999,1.157016,0.493858,6.811838,0.203673,0.702017
3.164607,3.646310,1.712011,6.652432,0.559092,0.822604
10.157133,-6.806624,-1.180796,7.164854,-0.180156,1.809838
1.241853,4.310093,2.580536,5.813645,0.708485,1.035984
7.882798,-10.468880,-1.850789,6.411540,-0.239180,2.367694
1.999527,-0.312084,-0.309659,6.321349,-0.295870,0.321426
5.396746,-3.710616,-1.204663,6.898989,-0.333144,1.009244
6.715432,7.672408,1.703626,9.200006,0.287035,1.254593
8.567603,5.908932,1.207537,9.612574,0.214827,1.151403
3.215343,-1.107020,-0.663163,6.935947,-0.365708,0.499384
1.137611,0.110895,0.194347,8.791095,0.327306,0.130223
2.746879,-2.046593,-1.280666,9.130511,-0.609170,0.402088
3.368226,2.215475,1.163619,6.425173,0.499170,0.664308
3.046973,-9.555717,-2.524249,5.209223,-0.363126,2.550619
5.211903,1.724536,0.639089,6.216454,0.225000,0.898319
5.712205,-1.346963,-0.463148,9.012387,-0.155178,0.657057
14.136729,2.405159,0.337044,6.153369,0.046742,2.341477
2.262062,-2.021857,-1.458771,5.756437,-0.720879,0.576858
1.388489,0.117442,0.168763,6.590636,0.237365,0.211679
2.967658,-4.347954,-1.943768,5.351263,-0.560476,1.157541
3.857044,-1.129530,-0.569766,6.336780,-0.272754,0.642900
3.322621,1.250947,0.720159,9.840547,0.377889,0.368699
0.776806,0.052239,0.134293,6.493180,0.331953,0.119995
0.326536,-6.812914,-3.045808,6.206554,-0.529904,1.675527
5.312151,1.600616,0.585321,5.946463,0.205067,0.946454
1.656001,-9.529764,-2.797486,9.551777,-0.386909,1.437659
0.993417,6.192847,2.823476,9.397052,0.561964,0.954304
6.500543,-0.987027,-0.301373,7.222313,-0.091083,0.913834
5.570033,-5.620967,-1.579899,5.889054,-0.344724,1.494375
7.267288,3.535556,0.905583,8.830841,0.213226,0.947202
0.858670,-0.111803,-0.258953,7.182916,-0.537801,0.120890
14.176636,2.071478,0.290185,5.323131,0.040334,2.700961
1.020798,5.265184,2.758590,8.649963,0.631992,0.871127
1.353436,9.748446,2.865684,8.067678,0.382703,1.764724
2.366488,0.799732,0.651782,5.827768,0.473716,0.436314
3.406673,2.363415,1.213052,5.587242,0.502767,0.789618
0.043182,5.097655,3.124651,7.156390,0.665281,1.112959
0.536187,-10.455758,-3.039119,7.445270,-0.364520,2.139604
3.782646,8.439827,2.298897,5.818856,0.375889,2.002088
3.174437,-0.529870,-0.330786,5.527432,-0.201850,0.584915
1.351379,-0.308704,-0.449166,9.304854,-0.571182,0.150235
4.710103,-0.991744,-0.415051,7.101083,-0.169587,0.682727
1.066202,8.411884,2.889438,7.184575,0.437711,1.718689
7.080528,-0.786791,-0.221333,5.871774,-0.061940,1.215761
4.162217,0.996222,0.469859,8.828365,0.214209,0.489264
2.076655,3.743406,2.128627,8.500335,0.685064,0.612949
4.536065,-0.407809,-0.179325,9.326666,-0.078492,0.488971
0.775317,0.152321,0.387984,6.212464,0.773201,0.127987
2.574868,1.302733,0.936779,8.528489,0.559152,0.351052
4.154573,-4.606267,-1.673822,7.202250,-0.446591,0.970681
4.209047,0.387403,0.183564,5.482015,0.086508,0.772121
4.348211,-1.415778,-0.629549,7.229491,-0.264481,0.643101
2.746772,0.094041,0.068447,7.554792,0.049748,0.363864
1.365817,-0.139054,-0.202921,8.887013,-0.286973,0.154747
4.122821,1.411184,0.659572,9.988206,0.288933,0.444289
3.448541,1.269712,0.705571,7.694358,0.359710,0.487657
5.642012,-3.632870,-1.144145,9.185886,-0.312166,0.771938
1.796097,-0.750487,-0.791586,6.566979,-0.670001,0.304303
2.027060,-8.554990,-2.676284,6.969648,-0.416784,1.734737
2.716104,-1.009633,-0.711786,7.719448,-0.448321,0.383417
3.285949,1.703972,0.956775,5.744880,0.461615,0.669558
5.895957,-11.537414,-2.196728,5.199599,-0.268289,3.073633
0.100093,-4.690386,-3.098919,5.470337,-0.705907,1.329145
0.903976,-0.018582,-0.041106,8.882479,-0.090679,0.101799
6.560674,-12.496099,-2.174671,6.446952,-0.245866,2.688518
2.096673,1.109306,0.973279,9.221611,0.667751,0.267667
0.982080,-0.106942,-0.216933,7.803518,-0.413112,0.126844
8.862601,5.453391,1.103225,9.829021,0.198775,1.114362
7.207284,-5.416817,-1.289017,5.806919,-0.260506,1.665555
1.028107,-0.056511,-0.109822,9.310328,-0.210074,0.110649
2.176643,0.535117,0.482128,6.725791,0.402739,0.336513
0.422598,12.719918,3.075170,6.135603,0.304351,3.191136
8.241761,1.508974,0.362166,8.699259,0.085756,0.968442
8.774620,-12.145536,-1.890315,7.805122,-0.213118,2.238410
3.832076,7.838681,2.232189,9.485796,0.390678,1.142716
1.683641,-0.303725,-0.356956,5.782247,-0.393450,0.297451
4.934955,4.353423,1.445742,8.553542,0.382312,0.840684
7.281672,-6.785653,-1.500305,6.990613,-0.267428,1.566662
0.812201,8.135770,2.942590,7.411247,0.453026,1.631226
1.123143,-0.185251,-0.326935,7.408269,-0.519484,0.154342
4.177913,-3.685307,-1.445666,6.522791,-0.443430,0.933261
3.764179,-1.270361,-0.650968,5.076557,-0.311490,0.796561
3.754630,-9.744749,-2.406056,6.906809,-0.343277,1.949318
9.268938,10.997312,1.740951,8.693997,0.209527,1.883279
2.109269,10.746569,2.753973,7.820376,0.344133,1.965115
2.047548,0.194219,0.189143,8.450649,0.181617,0.243746
2.185302,0.308272,0.280282,6.970902,0.247951,0.317632
8.489444,0.201283,0.047411,5.011184,0.011155,1.694734
4.097240,-11.720945,-2.469017,9.139545,-0.295232,1.776646
11.697992,1.558052,0.264821,5.672886,0.044709,2.086389
2.619054,3.854510,1.947954,7.287252,0.617371,0.753025
4.105333,5.045910,1.775640,8.576974,0.445057,0.868051
5.279020,-8.014556,-1.976688,9.206653,-0.334970,1.233650
1.485129,9.228330,2.822466,6.542757,0.399746,2.042047
2.354482,2.301037,1.547837,9.995644,0.704031,0.364690
2.015961,1.539794,1.304551,9.429173,0.763486,0.289100
3.419827,-0.412105,-0.239853,5.214365,-0.138057,0.662178
11.499785,4.617350,0.763626,5.734450,0.119686,2.214410
4.177245,6.558750,2.007376,5.530932,0.409355,1.672995
3.688033,-1.167553,-0.613193,5.828218,-0.302513,0.674256
2.745052,-2.870485,-1.615463,8.000768,-0.629188,0.554816
1.583075,-4.406922,-2.451855,5.020787,-0.677138,1.214894
3.881605,1.431497,0.706630,7.152233,0.322825,0.590655
3.548036,-0.267145,-0.150304,7.860343,-0.084217,0.453088
5.452384,1.179012,0.425918,9.857891,0.150396,0.570182
4.422568,1.082514,0.480102,5.716511,0.205899,0.804188
3.375292,-2.245295,-1.173994,6.279076,-0.500163,0.684240
1.616203,7.539941,2.719279,7.587418,0.469384,1.413212
8.727142,-2.189562,-0.491634,6.752981,-0.107775,1.345906
1.355061,-0.517575,-0.729712,8.029481,-0.777317,0.184723
4.865907,-0.002792,-0.001147,6.654038,-0.000482,0.731272
3.678927,0.723763,0.388503,9.069730,0.203082,0.416013
1.633341,0.093866,0.114811,5.365793,0.139356,0.305069
12.946911,-4.381840,-0.652691,9.801235,-0.093554,1.419616
2.983239,10.623477,2.594063,7.722787,0.335776,1.924896
2.830787,-5.662702,-2.214457,8.883928,-0.514407,0.882127
10.909856,0.155832,0.028565,7.607120,0.005226,1.434359
7.657040,2.318061,0.587930,6.192367,0.143860,1.310747
2.341896,1.753777,1.285556,7.321377,0.686510,0.428527
0.089195,-13.307348,-3.128187,7.731343,-0.291992,2.692272
5.523306,2.836059,0.948733,9.840618,0.286184,0.655243
5.988036,-9.875362,-2.051425,5.988200,-0.287939,2.313476
0.606607,0.032264,0.106275,5.129762,0.336427,0.118475
5.619534,-0.292650,-0.104061,8.951424,-0.036962,0.628915
5.699918,10.228009,2.124754,5.699325,0.289985,2.498650
7.901696,2.097431,0.518915,8.154438,0.124864,1.013899
2.714281,12.041114,2.698169,5.725078,0.306180,2.981603
3.354639,1.557685,0.869426,9.456119,0.427378,0.403734
8.339058,2.525881,0.588226,5.838305,0.132294,1.514156
5.511318,-4.905339,-1.454579,8.657136,-0.345957,0.932305
2.122999,-2.503806,-1.735035,8.019081,-0.748825,0.465605
3.400025,-2.258177,-1.172537,6.393363,-0.496841,0.676507
13.357513,-2.912403,-0.429350,7.080386,-0.062258,1.945784
2.831699,-8.504441,-2.498751,7.551651,-0.400526,1.563000
2.291100,-5.331867,-2.329904,6.593362,-0.564539,1.116008
1.853887,-0.372040,-0.396100,7.632494,-0.394431,0.249364
7.594725,-1.350444,-0.351948,7.668376,-0.090543,1.011141
14.679580,-2.831986,-0.381158,9.641161,-0.050649,1.560097
2.284581,5.157814,2.307665,5.854295,0.575187,1.216003
9.109036,-8.683203,-1.522938,9.398977,-0.215903,1.477650
1.052670,0.149183,0.281563,5.916978,0.485715,0.180279
1.157675,6.035622,2.762582,9.072125,0.568746,0.952772
3.072736,-10.388403,-2.566422,7.441884,-0.340304,1.947999
3.677772,-6.728044,-2.141083,6.028851,-0.429288,1.551682
3.162971,3.035989,1.529833,8.640131,0.563455,0.560510
4.971698,-2.339924,-0.879784,5.240270,-0.300611,1.083172
1.794879,3.592711,2.214955,6.514518,0.727802,0.763207
1.248436,0.135190,0.215734,9.984381,0.330354,0.126014
7.881350,-2.330652,-0.575046,5.088154,-0.137159,1.637741
0.687369,0.090877,0.262894,6.724291,0.647414,0.103409
1.095329,0.108207,0.196940,6.127918,0.343135,0.179905
0.774344,9.536227,2.979548,5.971795,0.394814,2.394673
0.572474,-6.758885,-2.972597,7.615405,-0.531261,1.328595
4.276618,3.080543,1.248470,6.146898,0.417488,0.915767
13.070291,4.544645,0.669263,7.971956,0.094640,1.768641
7.917821,5.055364,1.136467,6.081235,0.225243,1.631137
4.517556,7.803619,2.092064,6.732540,0.366557,1.618774
6.376616,-1.061658,-0.329958,6.746659,-0.101285,0.962522
0.704131,0.070900,0.200705,5.809402,0.515231,0.122023
4.555773,1.923845,0.799141,7.220500,0.304841,0.703471
5.834875,-0.850455,-0.289469,8.924248,-0.097540,0.663044
5.374361,6.485274,1.757595,8.274912,0.350550,1.161726
5.645080,1.920482,0.655844,5.576770,0.212776,1.088630
4.845621,-0.990413,-0.403233,7.827279,-0.160574,0.636169
1.105783,0.262698,0.466488,6.916446,0.682881,0.165827
1.819159,0.358202,0.388837,5.597472,0.394894,0.333333
13.779123,-2.505383,-0.359719,5.166444,-0.051059,2.725441
0.649640,-0.081715,-0.250256,5.161836,-0.651417,0.127178
5.023574,-6.559187,-1.834414,8.859073,-0.366969,1.077433
10.308023,-0.263889,-0.051189,6.916569,-0.009937,1.490989
3.434921,2.042208,1.072795,7.828165,0.472822,0.535812
5.035001,-13.107712,-2.408099,5.676848,-0.259921,3.190336
6.307892,6.910528,1.661914,6.984472,0.305831,1.507178
9.595049,-10.281848,-1.639874,5.635002,-0.205032,2.798985
5.853689,-2.834378,-0.901862,7.930057,-0.261885,0.848614
5.402249,-3.039767,-1.025061,8.005945,-0.306481,0.809235
2.248711,1.552444,1.208468,5.885161,0.693736,0.493815
6.208225,2.330982,0.718360,6.835387,0.208921,0.991336
1.221394,5.748680,2.722889,8.463710,0.587364,0.966457
1.848530,0.385823,0.411530,9.556149,0.408440,0.199009
7.703868,7.293919,1.516142,9.532432,0.253629,1.227140
4.675879,-5.138921,-1.665082,7.035968,-0.402581,1.111497
2.058039,-0.089650,-0.087067,5.066715,-0.084314,0.406702
2.833495,-0.031626,-0.022322,8.540510,-0.015763,0.331799
3.332866,1.443925,0.817655,8.624812,0.412642,0.433099
3.903315,1.987578,0.941965,8.576495,0.392826,0.530106
2.779966,-3.342277,-1.753977,5.617501,-0.615683,0.882770
4.026418,-4.844142,-1.754645,5.095903,-0.454293,1.410159
1.593720,0.186892,0.233470,9.822267,0.282554,0.163739
1.085148,0.051272,0.094427,7.802785,0.172049,0.139279
2.914030,-0.668967,-0.451315,9.905555,-0.290865,0.304411
6.032235,-5.352472,-1.451521,5.780173,-0.318033,1.525659
8.356129,-6.242152,-1.283176,8.617017,-0.225616,1.297631
9.234458,0.995309,0.214735,9.298657,0.046108,1.000769
0.696972,4.784660,2.852291,9.181236,0.685990,0.758984
2.743573,-0.055390,-0.040372,7.747628,-0.029424,0.354214
0.792344,5.915160,2.875275,6.044532,0.586358,1.432111
8.244797,-8.453696,-1.595815,9.740455,-0.237919,1.351199
10.334309,-2.229133,-0.424894,6.292532,-0.079619,1.692790
0.999381,-0.012627,-0.025268,7.079629,-0.050529,0.141178
5.211681,-11.155047,-2.267456,8.505833,-0.286261,1.811384
5.650856,-2.256641,-0.759883,5.193964,-0.239144,1.200178
2.752038,-1.478399,-0.985928,7.703894,-0.544785,0.422411
8.962350,-4.890835,-0.999086,6.993499,-0.185521,1.522461
0.518848,7.699691,3.007025,6.803121,0.477266,1.709384
3.084072,4.868560,2.012263,6.754820,0.530290,1.016170
12.038448,4.954914,0.780917,6.836563,0.116408,1.953473
0.725907,4.038544,2.785901,8.356733,0.764701,0.694918
11.713163,4.937413,0.797850,6.587261,0.121618,1.981822
1.561521,0.554995,0.682989,5.760653,0.679791,0.293347
1.402679,-7.508209,-2.772212,8.558440,-0.475414,1.258454
2.740714,-1.952531,-1.238022,5.996788,-0.603792,0.598656
5.261168,-0.435242,-0.165079,9.733610,-0.062398,0.542978
1.466736,-0.336185,-0.450628,6.383136,-0.535916,0.237748
2.332925,-7.004516,-2.498583,6.927363,-0.474825,1.403332
8.619963,10.193539,1.737689,8.470089,0.224914,1.793354
1.751548,-0.840223,-0.894558,5.024230,-0.727587,0.399856
3.832631,-1.399786,-0.700353,9.370221,-0.324443,0.444477
2.465525,0.142962,0.115839,9.926319,0.093474,0.248939
2.533109,4.049950,2.023723,9.615737,0.617352,0.592899
2.285230,-4.557850,-2.212085,6.272472,-0.611613,1.005737
1.110613,0.113672,0.203991,5.347192,0.349793,0.209148
3.261372,5.660930,2.096242,9.858015,0.487749,0.801652
9.253604,8.905498,1.532461,7.765194,0.212696,1.827542
5.875862,-0.619487,-0.210082,8.233777,-0.070873,0.718905
5.259193,1.760084,0.645903,6.181541,0.225015,0.912959
4.570009,-4.709469,-1.600852,7.627189,-0.412369,0.959621
13.161562,-0.372065,-0.056523,5.717359,-0.008594,2.303262
2.435278,-0.713838,-0.570273,6.090452,-0.417335,0.422376
3.585538,3.606148,1.576528,7.130664,0.508792,0.792744
10.745849,0.301934,0.056181,5.831806,0.010440,1.843598
6.478617,-9.906393,-1.983252,5.290271,-0.275631,2.651067
4.009547,6.089947,1.977094,9.896920,0.429643,0.871969
11.202752,1.477946,0.262339,6.233796,0.046256,1.817880
2.825682,-2.663346,-1.511664,8.400714,-0.615123,0.509357
9.077807,-0.013242,-0.002918,5.477618,-0.000653,1.657257
8.718441,5.613665,1.144128,9.944380,0.205864,1.101863
1.857914,-0.260918,-0.279047,6.350599,-0.288256,0.296389
8.517500,5.918053,1.214470,7.367943,0.216598,1.498054
3.357746,1.698861,0.936797,5.452849,0.447416,0.716004
5.545704,-0.212580,-0.076627,9.282261,-0.027611,0.598037
1.893994,-0.701517,-0.709446,5.188821,-0.602550,0.397532
5.406321,-11.655407,-2.272975,5.753166,-0.275265,2.797798
2.785503,1.240321,0.837839,9.655866,0.490170,0.325213
2.239484,2.578244,1.711196,7.090500,0.724049,0.545840
11.252249,-8.651078,-1.310889,6.166321,-0.170122,2.475232
3.911799,-2.076296,-0.975931,6.864008,-0.400566,0.671537
3.054561,-4.465491,-1.941729,9.827531,-0.547916,0.647563
0.405939,5.905886,3.004339,7.702101,0.593125,1.157289
3.331032,-4.266533,-1.815826,9.997106,-0.527448,0.623661
8.356944,4.764853,1.036389,6.513365,0.203103,1.545177
2.538904,6.234239,2.368108,8.450970,0.503095,1.018340
0.479891,12.975849,3.067660,9.197975,0.298627,2.166777
4.079552,-4.091726,-1.573776,5.310947,-0.455825,1.208886
1.362659,0.115260,0.168767,6.730543,0.241699,0.203423
6.737188,-6.190038,-1.486196,9.557543,-0.287607,1.051392
0.521011,-7.774525,-3.007763,8.150597,-0.473370,1.440934
1.647407,4.603370,2.454256,8.967211,0.656343,0.710632
1.418404,-0.266793,-0.371843,7.367006,-0.473459,0.197044
10.459348,2.075259,0.391736,7.495195,0.072866,1.431814
5.224397,-5.596476,-1.639540,9.020804,-0.364829,0.951787
6.564466,6.442900,1.552105,7.717028,0.295678,1.320524
3.835092,3.452179,1.465802,7.164338,0.478429,0.788993
2.894167,0.381391,0.262048,5.863752,0.177135,0.499264
2.242186,1.775474,1.339503,7.469205,0.714975,0.413107
2.508038,3.365554,1.860738,8.628895,0.652487,0.564392
2.103256,0.126353,0.120006,5.105439,0.113342,0.412954
11.911416,-5.239278,-0.828768,5.548881,-0.123147,2.413598
7.039865,-10.424898,-1.953690,8.275735,-0.257676,1.791673
1.408956,-3.823430,-2.435462,5.698345,-0.744360,0.928018
2.015000,-3.546943,-2.108334,6.715728,-0.705999,0.736448
4.402939,-0.510802,-0.230995,6.541210,-0.103634,0.679131
0.773287,0.005477,0.014166,5.501818,0.036611,0.140556
3.469481,0.844166,0.477348,9.338085,0.258884,0.386035
1.575492,0.505639,0.621112,5.198834,0.636246,0.323446
7.317398,1.102601,0.299114,8.000210,0.080357,0.928433
