deltaX,deltaY,deltaTheta,Velocity,SteeringAngle,Time
2.002082,0.815138,0.773302,5.242742,0.609221,0.422771
6.018005,-7.206609,-1.750071,7.473311,-0.316059,1.432227
2.416103,-0.128494,-0.106264,8.291663,-0.087584,0.291939
1.815767,8.198569,2.705682,6.163538,0.435312,1.887779
3.665375,-2.623058,-1.242280,7.363736,-0.476744,0.653295
10.822931,-4.671376,-0.814926,9.358370,-0.133677,1.295166
3.225854,-2.413718,-1.284750,6.087249,-0.536596,0.709672
0.508797,7.179349,3.000090,8.072809,0.506182,1.340727
2.387643,-0.276836,-0.230859,7.349050,-0.189379,0.327795
10.152692,0.218464,0.043029,9.239903,0.008464,1.099127
3.201193,4.066981,1.807920,6.465949,0.545749,0.920841
2.533861,-6.610163,-2.409489,5.660692,-0.485495,1.613535
1.698387,6.874884,2.657207,5.788083,0.501574,1.674378
5.182671,3.396485,1.160260,7.204999,0.340078,0.910227
4.417167,-2.542096,-1.044425,7.103384,-0.373158,0.751143
3.165139,4.465489,1.908377,6.390116,0.537625,1.001796
5.594949,-8.563855,-1.984180,5.372537,-0.316370,2.256383
13.680646,2.264475,0.328073,6.392478,0.047061,2.178995
14.328463,2.674699,0.369093,6.260048,0.050305,2.341681
9.204658,0.996143,0.215604,8.873778,0.046441,1.045368
3.601828,-1.268883,-0.677424,5.010090,-0.334937,0.776994
3.102371,-2.303612,-1.277410,6.232605,-0.552924,0.664232
3.168174,1.366425,0.814385,8.382839,0.430411,0.423187
1.585350,0.052879,0.066684,5.767260,0.083856,0.275092
4.641459,-2.308984,-0.923242,7.857538,-0.331033,0.683785
3.700513,12.123802,2.549102,8.312315,0.293108,2.032166
3.969578,-7.136914,-2.126405,5.092224,-0.404457,1.951097
1.046517,7.226916,2.853975,6.697991,0.496762,1.571960
4.064147,-3.188122,-1.330375,5.314135,-0.445866,1.047575
3.388244,3.393548,1.572360,6.004636,0.533228,0.887239
0.965190,-7.778838,-2.894697,5.208477,-0.468780,2.194888
4.706425,3.754105,1.346619,9.148045,0.392778,0.710580
4.837436,-2.185377,-0.848639,5.537588,-0.300834,0.987951
5.338971,-4.789914,-1.462488,5.064319,-0.356507,1.550891
8.341591,-2.507723,-0.584067,9.165905,-0.131458,0.963946
1.190052,11.158796,2.929102,9.441472,0.340606,1.750627
5.185276,-11.588711,-2.300143,6.082179,-0.280040,2.630002
0.714439,-0.036621,-0.102427,6.655107,-0.278788,0.107540
1.975521,-4.266443,-2.274308,8.663987,-0.657458,0.680033
5.172001,-0.178962,-0.069177,6.714686,-0.026733,0.770867
2.375598,0.105204,0.088513,9.898649,0.074274,0.240306
8.162266,-0.267857,-0.065609,6.433418,-0.016073,1.269640
2.166242,1.875239,1.427036,5.974024,0.740341,0.522851
4.600372,1.600059,0.669446,7.247944,0.263500,0.684724
2.190525,-0.546579,-0.489053,5.391239,-0.405204,0.422972
1.548216,-5.028934,-2.544285,8.899193,-0.628325,0.787023
6.595157,6.537986,1.562090,5.938836,0.294418,1.734788
2.472132,-3.019809,-1.769587,9.673098,-0.670521,0.461335
6.347785,-2.801154,-0.831159,9.921763,-0.228685,0.719849
1.904850,-3.977011,-2.248236,5.467435,-0.685691,1.005266
5.728896,1.358178,0.465555,6.416101,0.155446,0.925983
5.297353,3.664007,1.210223,6.812215,0.339574,1.005778
2.508925,5.849665,2.331253,5.502489,0.523743,1.467123
1.122245,-4.940778,-2.694893,9.015725,-0.656107,0.776522
4.502308,-0.067777,-0.030105,7.792929,-0.013380,0.577830
12.069967,1.742690,0.286783,7.280285,0.046827,1.680843
7.373673,8.894554,1.757230,6.793823,0.260470,1.940841
6.338039,7.475620,1.735129,6.191986,0.301785,1.800311
1.178686,-7.276549,-2.820414,7.396869,-0.491774,1.423668
2.420120,-1.854132,-1.307492,7.181625,-0.673484,0.456336
9.203485,-4.446314,-0.900092,7.595800,-0.168630,1.392166
2.260060,-14.627207,-2.834996,8.257066,-0.261004,2.571014
1.703302,-0.159393,-0.186614,9.478640,-0.214510,0.180746
0.276942,-8.169157,-3.073817,9.934493,-0.454887,1.265256
3.654844,-2.285146,-1.117540,6.985186,-0.457208,0.650402
5.205346,3.700047,1.235898,9.678119,0.348088,0.703826
6.595838,-0.322096,-0.097589,9.490389,-0.029546,0.696106
6.711426,4.258363,1.130795,5.069147,0.263343,1.654759
4.208497,-4.186704,-1.565604,8.515387,-0.443640,0.773768
2.513672,9.556646,2.627187,5.162454,0.373124,2.599937
8.267397,-2.758320,-0.644050,7.506742,-0.144256,1.181321
5.995667,-2.541445,-0.801844,9.193577,-0.235290,0.727665
1.913565,0.100991,0.105455,8.053730,0.109564,0.238041
0.839818,10.861451,2.987258,8.136956,0.350923,2.005660
5.972849,1.341650,0.441915,8.598484,0.142228,0.717775
4.211435,2.252197,0.982168,8.440688,0.376156,0.589210
4.866384,4.223650,1.429616,8.049357,0.386425,0.872986
2.056189,-1.117599,-0.995723,5.331085,-0.684564,0.457662
5.252126,-6.170842,-1.731305,7.536441,-0.359573,1.222252
2.741679,-1.869317,-1.196833,5.048385,-0.596546,0.698234
3.571573,1.962588,1.004922,9.506586,0.441550,0.447263
9.802390,-5.075477,-0.955540,5.926298,-0.165111,1.935416
1.914468,-2.742306,-1.922662,6.534597,-0.775650,0.600055
2.457180,-7.826765,-2.533190,9.837322,-0.435444,1.107051
3.564575,5.156624,1.931919,5.145856,0.483349,1.430523
0.363480,-8.830173,-3.059312,7.663615,-0.424714,1.765487
0.707443,4.408521,2.823362,5.643462,0.724206,1.131165
4.443775,-0.017529,-0.007889,6.529853,-0.003561,0.680539
2.307590,4.933368,2.266557,6.789492,0.587014,1.003627
4.598091,3.056471,1.173316,9.192215,0.381404,0.636536
1.967968,-4.059895,-2.238872,5.993138,-0.673403,0.936516
5.226494,8.421565,2.030723,8.374945,0.330327,1.414261
7.423033,-3.189672,-0.811689,8.136864,-0.193036,1.020719
2.314011,-14.263388,-2.819927,6.414408,-0.266745,3.217783
1.275694,-0.057527,-0.090128,6.153438,-0.140194,0.207595
6.488659,-3.361857,-0.956065,5.463888,-0.246684,1.389814
7.631046,3.589987,0.879450,6.851516,0.199221,1.271449
1.470657,-8.341648,-2.792573,8.212244,-0.435322,1.462373
10.270010,-8.458801,-1.377982,6.022440,-0.188865,2.394227
2.117961,-5.910675,-2.453443,6.280474,-0.540235,1.302727
1.762184,-0.032948,-0.037390,8.242792,-0.042411,0.213835
11.417168,1.825936,0.317172,5.968585,0.054569,1.945329
1.497917,-14.334398,-2.933352,7.787123,-0.269338,2.729313
4.092623,3.514265,1.419027,5.257616,0.449999,1.117441
9.534030,1.369760,0.285388,5.075402,0.058979,1.904221
0.265956,4.795197,3.030780,9.556495,0.693710,0.762722
9.479348,-3.271085,-0.664561,6.049654,-0.129400,1.688493
5.378544,-2.562934,-0.889361,5.537631,-0.281163,1.112199
1.066866,7.391245,2.854889,7.347679,0.487455,1.465825
4.683591,1.117522,0.468449,8.652183,0.190455,0.561636
6.354242,3.080250,0.902755,6.181423,0.242228,1.182103
7.641709,-5.175733,-1.190657,6.350157,-0.238426,1.542972
5.096301,-8.448482,-2.056024,5.680405,-0.334136,2.085318
6.833646,12.090836,2.112728,5.018115,0.245659,3.358302
1.593103,4.629586,2.478750,5.266895,0.657755,1.218409
5.648278,-6.927688,-1.773568,5.105631,-0.333863,2.003109
4.376234,-0.708416,-0.320972,7.767914,-0.143206,0.573164
8.733766,4.186810,0.894035,5.248873,0.176656,1.908162
1.646504,-14.064518,-2.908518,8.446093,-0.273537,2.454835
9.938679,10.054175,1.582350,8.067921,0.198559,1.949389
0.844279,0.002484,0.005884,5.328640,0.013927,0.158443
9.701923,4.884594,0.932834,9.578378,0.164099,1.176215
1.956715,0.057352,0.058604,9.018424,0.059785,0.217093
2.181117,-0.543610,-0.488516,7.461936,-0.406399,0.304257
5.513965,-5.417356,-1.553121,8.678565,-0.347917,0.986937
8.253468,-0.687582,-0.166233,5.025711,-0.040085,1.649837
1.488636,0.440275,0.575120,5.511033,0.631079,0.285605
1.967159,-4.145144,-2.255399,7.504418,-0.667146,0.763183
1.119023,-0.070105,-0.125134,7.274791,-0.219482,0.154224
1.444052,-7.989111,-2.783949,8.170304,-0.451457,1.405574
