deltaX,deltaY,deltaTheta,Velocity,SteeringAngle,Time
5.499258,0.089097,0.032400,8.353504,0.011771,0.658433
1.923437,5.592729,2.479101,8.653381,0.568996,0.895885
11.883691,-1.144712,-0.192060,5.664108,-0.032124,2.111024
0.837864,-0.089293,-0.212343,7.917170,-0.466107,0.106628
2.154175,-0.493243,-0.450181,8.105966,-0.383948,0.274945
7.570088,-7.795882,-1.600183,5.322601,-0.258199,2.276849
9.690990,4.964476,0.946843,9.234505,0.165940,1.224345
2.449954,5.678228,2.326926,8.020632,0.535902,0.977014
3.892564,-0.621318,-0.316563,5.471268,-0.158614,0.723479
1.642768,0.319176,0.383801,6.464884,0.427718,0.260454
1.633386,-0.692438,-0.801925,9.995876,-0.721669,0.182329
1.983852,-0.663621,-0.645621,9.939930,-0.545263,0.214155
5.661066,1.528104,0.527297,7.251853,0.175927,0.818021
0.404102,-4.370793,-2.957207,7.699601,-0.736904,0.846526
2.448496,-3.066326,-1.793927,9.185159,-0.672661,0.490365
4.254770,-2.457298,-1.047481,6.447486,-0.386666,0.798050
3.598097,0.866210,0.472492,5.658153,0.247762,0.660206
1.783284,-0.809764,-0.852493,7.255181,-0.701258,0.278299
3.845036,-0.934387,-0.476781,8.704022,-0.234333,0.458945
3.887822,10.585470,2.437624,8.388652,0.321406,1.745460
7.834516,5.197627,1.171512,5.886291,0.230992,1.692379
7.963914,-2.259202,-0.552835,5.252354,-0.131124,1.596336
7.436964,-1.149497,-0.306704,5.539606,-0.081026,1.363789
5.833488,-0.643029,-0.219575,6.117597,-0.074549,0.961264
7.682032,-2.265474,-0.573553,5.702867,-0.140351,1.423839
9.274455,3.362619,0.695654,9.656096,0.137325,1.042553
2.043577,1.970969,1.534628,5.833610,0.774285,0.537949
6.849859,-3.132416,-0.857810,5.865612,-0.217375,1.324345
3.282682,-5.753061,-2.104554,9.519262,-0.483074,0.843009
6.936605,-1.312015,-0.373871,5.626891,-0.104926,1.261954
4.912866,-0.348402,-0.141596,9.650712,-0.057397,0.510773
3.143525,-1.699011,-0.991009,9.641358,-0.489128,0.386233
1.316796,-0.166950,-0.252224,5.139036,-0.362317,0.258971
6.148460,-8.794575,-1.921323,9.106754,-0.296509,1.381175
2.447264,2.783712,1.699256,5.898504,0.681104,0.710871
1.693683,-4.763757,-2.458398,7.495870,-0.640590,0.879922
8.607640,-7.053336,-1.372950,8.673345,-0.224006,1.389659
5.131316,9.627388,2.162210,5.653253,0.312922,2.364123
0.681853,-0.031122,-0.091224,5.625251,-0.261116,0.121381
6.013790,-2.807095,-0.873434,6.269381,-0.249621,1.092999
10.494020,2.709602,0.505371,6.212998,0.091998,1.763141
2.646193,-2.226198,-1.398823,6.696844,-0.640081,0.561007
1.433220,5.654956,2.645156,8.509353,0.586596,0.935387
12.767098,-7.438538,-1.055104,5.519219,-0.135456,2.805529
6.221167,-0.989549,-0.315480,7.361326,-0.099429,0.859298
4.697877,2.643368,1.025042,7.123095,0.348978,0.790938
1.938613,0.022823,0.023544,8.243541,0.024273,0.235189
10.018174,6.944049,1.212221,6.845803,0.184797,1.894461
5.427637,5.505446,1.585030,5.473076,0.353003,1.572029
1.449316,-0.465567,-0.621641,9.192075,-0.676971,0.168302
12.919500,-4.236909,-0.633790,5.857616,-0.091430,2.360476
7.746303,8.128199,1.618901,5.473580,0.252380,2.293750
4.301942,-1.516656,-0.677892,5.231864,-0.283712,0.888782
1.852203,-0.505310,-0.532668,8.255133,-0.501591,0.235342
5.842071,-0.118578,-0.040589,6.584077,-0.013901,0.887547
1.114108,0.083176,0.149038,5.744390,0.260490,0.194667
1.888645,-13.673563,-2.867082,9.849149,-0.279552,2.028152
5.136772,-2.598640,-0.936696,7.546355,-0.303953,0.791461
10.258180,-10.221239,-1.567189,8.991997,-0.192560,1.787880
3.116056,-2.749991,-1.446150,9.150185,-0.567091,0.496331
1.722700,-0.035224,-0.040888,9.431411,-0.047431,0.182706
1.257989,0.111188,0.176313,5.636540,0.271940,0.224345
3.928587,0.279861,0.142234,5.481541,0.072031,0.719116
4.606153,1.428765,0.601551,6.526026,0.240941,0.750249
1.585535,-0.064951,-0.081884,5.519188,-0.102819,0.287598
6.042801,-3.116431,-0.952299,8.890292,-0.263405,0.794458
3.633285,9.673956,2.423045,7.049433,0.347640,1.897092
0.608217,7.159786,2.972102,7.163879,0.506414,1.495919
8.424051,4.839080,1.042821,5.193746,0.202271,1.958044
3.666265,1.898611,0.955666,5.830491,0.419113,0.735806
1.974684,-0.418002,-0.417203,5.894566,-0.389449,0.344920
5.403183,-4.425729,-1.372555,8.291378,-0.348133,0.912311
1.661969,11.848793,2.862881,6.385391,0.319705,2.708454
6.162511,0.173959,0.056442,5.648953,0.018296,1.091491
2.931267,-2.036250,-1.214273,9.919745,-0.568893,0.382894
7.899934,10.890396,1.886447,9.719690,0.236158,1.612948
4.821507,-5.350751,-1.674759,8.334632,-0.391304,0.974092
3.307398,1.730487,0.964096,6.465946,0.461063,0.600274
5.837463,5.000480,1.416648,5.712570,0.326430,1.464991
1.322125,0.335846,0.497517,9.474663,0.625287,0.145471
1.250535,0.016106,0.025757,6.486969,0.041156,0.192798
0.746606,0.004761,0.012753,5.995790,0.034137,0.124525
5.476409,2.374070,0.818111,7.083906,0.260479,0.866559
2.142986,-2.337138,-1.657415,9.596707,-0.749036,0.371501
4.484143,2.344748,0.963595,9.796277,0.351103,0.537080
10.404953,-2.979000,-0.557693,7.626333,-0.101388,1.437722
5.428035,-0.623703,-0.228805,7.024503,-0.083387,0.779512
0.675716,4.838942,2.864104,9.481393,0.681291,0.745117
4.411043,4.226883,1.528163,5.815950,0.425332,1.160072
5.660302,-0.593366,-0.208896,8.398858,-0.073154,0.678864
2.270004,1.413540,1.113893,5.426638,0.669022,0.519209
2.722848,3.238444,1.743348,5.769514,0.626391,0.835153
3.897952,-3.707135,-1.520625,6.142929,-0.473563,0.966118
2.380735,-0.509061,-0.421306,9.967162,-0.330929,0.246073
10.077268,-5.290732,-0.966920,5.324628,-0.161945,2.223156
3.490109,2.430170,1.216480,6.063443,0.493149,0.746578
0.900821,-0.104069,-0.230033,9.024521,-0.468626,0.100705
1.130983,0.134293,0.236373,8.946583,0.392605,0.127600
6.714275,1.361719,0.400191,8.885735,0.115523,0.776177
7.159574,11.625499,2.037606,8.346158,0.244459,1.957336
2.570899,0.548583,0.420458,5.170995,0.307457,0.512134
2.680118,-1.446225,-0.989666,5.123005,-0.557700,0.619431
7.771883,2.659033,0.659302,8.361392,0.156340,1.000414
2.249276,-1.894370,-1.399912,9.464066,-0.719533,0.337628
1.513673,-6.762708,-2.701198,6.726253,-0.512977,1.425949
12.943629,-3.995149,-0.598761,7.162011,-0.086879,1.919944
