deltaX,deltaY,deltaTheta,Velocity,SteeringAngle,Time
0.908133,5.685303,2.824802,5.212895,0.601301,1.579700
5.221066,-7.206342,-1.887619,5.813108,-0.349101,1.784170
10.964901,-5.841467,-0.978994,7.181649,-0.150250,1.801008
9.392935,3.316786,0.678894,7.354031,0.132905,1.380908
13.790475,-4.000468,-0.564679,9.346667,-0.077466,1.556872
3.052346,-9.621879,-2.527217,8.556602,-0.361153,1.563919
2.598686,7.264442,2.454509,9.045086,0.454120,1.111786
11.239735,-4.585443,-0.774711,7.710593,-0.123844,1.614412
3.181804,-5.486228,-2.090482,5.145005,-0.499459,1.489452
11.418290,2.318506,0.400657,5.891430,0.068200,1.990959
3.097503,7.564639,2.364304,9.710906,0.425210,1.075278
6.033584,-4.823927,-1.348888,5.697571,-0.312749,1.464345
2.245353,-13.548673,-2.813128,8.818027,-0.279812,2.220505
12.117232,-3.432762,-0.552125,8.601220,-0.086365,1.482987
14.234419,1.111897,0.155910,7.953668,0.021804,1.796938
7.023510,4.835484,1.205893,5.890805,0.259978,1.539104
9.647187,-9.888300,-1.595480,5.876351,-0.204368,2.620092
3.391142,6.067345,2.122266,5.149473,0.465509,1.640847
6.159192,-8.364150,-1.872139,8.734403,-0.300694,1.382461
7.854430,7.542253,1.530251,8.148727,0.249128,1.476198
6.157455,6.321397,1.597070,5.878592,0.313948,1.673408
2.701997,-10.731260,-2.648272,8.202156,-0.337149,1.842259
6.150440,6.795140,1.670316,7.126045,0.312929,1.448806
14.154855,3.105374,0.431929,7.940581,0.059070,1.839255
4.171751,6.338730,1.977445,6.284972,0.414764,1.429102
2.840743,8.433934,2.491817,6.646631,0.402665,1.760295
2.158648,5.170861,2.350652,5.407405,0.582498,1.319783
0.581015,-12.940236,-3.051853,8.441183,-0.299239,2.343944
6.414807,-8.235003,-1.818024,5.727849,-0.293575,2.099913
10.413471,-8.642458,-1.385453,6.323630,-0.186584,2.321259
0.859961,-5.940976,-2.854088,6.131032,-0.583015,1.411780
0.179587,-6.723290,-3.088183,6.137822,-0.536392,1.692584
1.323087,11.938899,2.920850,6.034750,0.319616,2.924729
4.472994,5.052547,1.692331,5.678234,0.417701,1.343030
0.269615,9.809653,3.086637,8.010181,0.386905,1.891450
0.289752,6.136725,3.047231,5.081389,0.576621,1.844152
3.626066,9.627359,2.421174,6.046641,0.348963,2.200906
3.480911,-11.974370,-2.575793,5.016422,-0.298806,3.334041
3.695463,-10.255119,-2.449857,5.919046,-0.332421,2.397851
11.476954,0.676517,0.117755,5.312116,0.020460,2.165525
6.399111,2.301923,0.690625,5.853011,0.196516,1.185305
0.667997,9.201372,2.996652,5.630398,0.408144,2.461516
6.685166,-5.926028,-1.450550,7.660032,-0.288721,1.275151
9.728983,-2.363008,-0.476539,5.125958,-0.094029,1.971768
6.884105,-4.325327,-1.121947,7.762672,-0.256014,1.104356
9.056337,2.208845,0.478460,7.000544,0.101319,1.344371
5.559387,12.984143,2.332492,9.786914,0.254677,1.830891
7.235105,2.117951,0.569552,6.220906,0.147967,1.228374
11.650399,0.493719,0.084705,9.376687,0.014513,1.243973
5.622958,6.498995,1.715083,7.141352,0.338435,1.364602
5.377119,-5.508601,-1.594952,6.443591,-0.356006,1.331362
1.724319,9.046131,2.764884,5.917708,0.403279,2.190059
3.386471,6.534142,2.185274,9.035869,0.449582,1.002355
1.953564,9.350359,2.729660,7.012424,0.389000,1.899302
5.684093,0.974424,0.339559,5.037314,0.116652,1.150377
0.336616,-8.949209,-3.066400,7.770650,-0.419812,1.768236
4.177565,-4.353535,-1.612044,6.091054,-0.446180,1.106566
1.706140,-7.297865,-2.682270,8.613877,-0.479294,1.198341
11.370174,7.783122,1.200523,6.526474,0.162521,2.243555
2.043646,10.668941,2.763076,6.017361,0.347006,2.539380
3.543563,-10.361036,-2.482517,8.343006,-0.332789,1.721806
9.135616,2.929981,0.620713,5.406161,0.126638,1.803449
9.805527,-6.649997,-1.191874,7.497468,-0.187287,1.677804
8.683768,-5.357483,-1.105585,6.060556,-0.203013,1.772487
2.329215,-6.000185,-2.401024,7.029495,-0.525103,1.179142
1.313526,-14.516201,-2.961110,6.881651,-0.266810,3.148664
7.096004,-4.641517,-1.158508,8.086273,-0.252721,1.109612
2.190969,7.453322,2.569782,8.295560,0.458816,1.254195
11.604124,6.428912,1.011848,8.136332,0.145086,1.702154
