deltaX,deltaY,deltaTheta,Velocity,SteeringAngle,Time
7.666946,-17.591976,-2.319593,7.582728,-0.188816,3.201812
13.771133,-15.130340,-1.664785,6.109581,-0.143605,3.769098
14.721903,-10.225492,-1.214154,5.252020,-0.126632,3.631928
16.299372,5.714445,0.674406,5.257524,0.076461,3.348304
12.961120,19.448076,1.965891,8.199289,0.141458,3.366998
13.007872,-12.581382,-1.537466,5.354107,-0.152485,3.737369
39.479328,-13.498363,-0.658899,8.946075,-0.031016,4.749299
17.932835,-21.829544,-1.766172,8.199509,-0.108982,3.937643
30.385942,15.947701,0.966640,8.358163,0.054106,4.270085
3.568253,-23.686558,-2.842552,8.301645,-0.163658,4.147265
29.388895,2.421253,0.164402,7.413779,0.011127,3.982004
17.551685,3.028176,0.341694,5.022731,0.038154,3.563387
35.096786,-14.822377,-0.799212,7.236809,-0.040835,5.407294
29.606207,-0.662321,-0.044734,6.113026,-0.003031,4.844750
22.665152,-14.109193,-1.113608,9.076027,-0.079024,3.099266
0.993574,18.732109,3.035609,5.895219,0.209794,4.836406
39.633354,-17.144552,-0.816545,8.788309,-0.036770,5.052852
15.204381,18.743277,1.778537,8.356180,0.127999,3.307222
28.103861,5.912636,0.414722,5.284554,0.028657,5.473678
18.026852,0.466082,0.051698,5.156143,0.005723,3.497747
13.226944,-10.749905,-1.364908,5.418875,-0.146956,3.403488
35.880516,-9.359291,-0.510321,7.740531,-0.027230,4.842891
29.348169,6.100325,0.409884,6.867203,0.027140,4.395726
18.619320,-11.322021,-1.092678,6.840916,-0.095092,3.349625
25.201954,-10.161762,-0.766547,6.146561,-0.055002,4.531052
13.917363,-13.364122,-1.530244,5.792312,-0.142622,3.679789
18.234396,-10.955975,-1.082075,5.202375,-0.096552,4.295551
22.504097,6.782522,0.585464,7.391166,0.049060,3.225885
24.200005,-1.697825,-0.140087,6.728038,-0.011549,3.608680
44.927734,-19.710081,-0.826845,9.877806,-0.032753,5.111157
20.537750,-8.171227,-0.757327,5.717702,-0.066810,3.959768
30.747234,-10.117726,-0.635802,7.307861,-0.038617,4.504853
20.230442,-2.615591,-0.257153,6.575026,-0.025148,3.111036
7.904150,19.873064,2.384494,8.153141,0.172058,3.365782
1.778679,17.094830,2.934243,7.174296,0.227466,3.533686
25.501093,-12.602409,-0.917979,5.391394,-0.062231,5.465937
20.348328,2.094406,0.205133,6.448565,0.020008,3.177721
7.978673,-22.263618,-2.453364,8.923043,-0.157902,3.453741
25.876057,-15.161757,-1.060031,6.712814,-0.067335,4.683936
13.001261,-25.109907,-2.186061,8.865656,-0.124977,3.925696
21.128069,10.327518,0.909304,5.991692,0.074546,4.063501
9.386175,-18.322012,-2.194731,6.532312,-0.171249,3.885693
11.510012,-25.959391,-2.306914,8.489159,-0.128077,4.220624
32.099911,-26.175041,-1.368151,9.703509,-0.060965,4.620489
17.453281,14.310663,1.373565,5.563431,0.111891,4.394262
20.009554,-24.063156,-1.754231,7.541959,-0.097971,4.733562
15.543421,3.682328,0.465235,5.051334,0.057652,3.190963
6.227393,-26.537189,-2.680601,7.280584,-0.141914,5.154321
18.273840,19.171040,1.618708,9.734419,0.108878,3.042195
14.184174,-11.576176,-1.369002,5.394173,-0.137282,3.674400
40.195900,-23.674528,-1.064552,9.058897,-0.043498,5.401046
22.462854,12.979291,1.047889,7.398422,0.076976,3.672292
14.811133,26.123869,2.110054,6.798744,0.115347,5.356982
14.166533,-12.310974,-1.430864,5.281169,-0.138908,3.876125
19.136629,13.468984,1.226587,6.038597,0.098056,4.129334
19.473772,4.918894,0.494831,5.590199,0.048723,3.629888
14.412943,-11.561234,-1.352092,6.422766,-0.134649,3.108187
29.176479,18.048643,1.107971,6.736063,0.061250,5.363297
32.751205,5.310858,0.321517,6.989338,0.019285,4.767598
23.412222,0.970347,0.082844,5.133502,0.007059,4.565893
33.653191,9.860166,0.570033,9.140149,0.032051,3.889134
27.609982,-5.358900,-0.383419,8.048681,-0.027102,3.515887
