deltaX,deltaY,deltaTheta,Velocity,SteeringAngle,Time
22.457497,-28.232194,-1.797663,11.986075,-0.086568,3.456736
13.391054,5.445802,0.772494,10.759625,0.103852,1.377542
2.001149,3.054972,1.981763,10.494214,0.741688,0.412228
3.947664,3.895118,1.557397,11.065116,0.468890,0.555677
2.522079,-3.134419,-1.786465,6.936218,-0.659086,0.664982
3.313267,-12.451216,-2.621446,14.316944,-0.291476,1.220631
20.286107,2.464218,0.241762,13.819766,0.023589,1.482303
9.083630,34.341657,2.624421,7.543908,0.108423,6.391425
9.926495,-13.474188,-1.871718,14.892542,-0.190114,1.306276
9.527882,-9.984083,-1.617549,9.141934,-0.206697,1.687682
21.499639,0.256412,0.023852,10.379932,0.002209,2.071466
8.159206,-14.205429,-2.098868,9.041816,-0.208660,2.192673
6.244775,15.420294,2.372024,13.375566,0.219258,1.591560
1.241794,0.012765,0.020559,10.709074,0.033087,0.115965
4.690286,11.586243,2.372292,6.624038,0.288350,2.414707
2.416398,1.262598,0.962990,7.390984,0.596786,0.383527
1.796755,4.238812,2.339746,12.892306,0.674690,0.453748
5.297842,9.210232,2.097605,7.834485,0.315422,1.640927
16.478055,-12.096784,-1.266514,10.394359,-0.115294,2.104464
6.685576,-3.880191,-1.051740,7.191227,-0.254143,1.126109
2.894360,-0.646478,-0.439501,5.228158,-0.285964,0.571843
2.242345,6.173434,2.444778,7.581971,0.519881,1.126612
21.620578,-1.549791,-0.143118,10.232751,-0.013203,2.120110
2.474934,2.164090,1.436984,14.928666,0.675266,0.240378
32.512414,12.628286,0.740958,12.027651,0.041488,2.967300
5.045630,33.357710,2.841352,8.259585,0.116688,5.868908
15.802148,45.549924,2.473737,14.063988,0.078212,4.488049
5.820709,14.525355,2.379326,12.036123,0.232960,1.666250
24.113887,24.845252,1.600671,11.700824,0.082704,3.300248
3.861517,-3.724288,-1.534620,13.422855,-0.477632,0.441772
2.309463,-2.036994,-1.445585,7.084911,-0.709834,0.474934
42.533558,-13.930850,-0.633030,6.638936,-0.027820,6.855457
7.997587,3.360278,0.795531,5.627188,0.176739,1.583008
3.875851,1.073197,0.540251,8.923885,0.259422,0.456193
11.574708,10.278043,1.452262,8.192937,0.169914,2.066206
11.313649,15.505061,1.880862,12.991064,0.166774,1.720025
9.998744,1.412894,0.280755,5.920849,0.055357,1.711126
28.007705,27.828406,1.564374,8.635096,0.071276,5.074110
2.097069,-0.345417,-0.326497,13.355284,-0.296854,0.159847
10.114229,2.384943,0.463141,9.791885,0.088104,1.070792
12.093144,17.944726,1.955591,14.761055,0.152095,1.728536
39.593511,13.180449,0.642711,5.288388,0.030257,8.028290
1.449400,8.664952,2.810118,12.421495,0.422066,1.007561
9.230404,3.153432,0.658407,8.743741,0.131796,1.135972
8.908413,-8.558707,-1.530760,12.980175,-0.220684,1.051417
25.241053,0.908157,0.071928,6.622835,0.005684,3.814504
9.170478,15.097936,2.049908,5.275178,0.191162,4.015756
15.789204,9.787157,1.109795,7.322579,0.112953,2.671906
2.834557,34.912627,2.979568,12.237908,0.113324,4.278111
8.560465,0.935106,0.217608,11.961431,0.050387,0.721352
10.450617,0.368417,0.070477,6.983910,0.013466,1.497624
9.840846,-1.592454,-0.320860,8.523618,-0.064019,1.174589
14.445745,33.025368,2.316917,11.062645,0.101309,4.120040
3.934706,3.449059,1.439441,12.751208,0.466767,0.448035
5.308072,1.501976,0.551504,6.234327,0.194907,0.896170
1.615642,-0.184665,-0.227608,8.397431,-0.272397,0.194068
38.770817,12.878642,0.641413,7.443427,0.030845,5.583806
47.207992,4.361483,0.184254,9.509074,0.007752,4.992723
1.658295,6.274977,2.624864,9.436825,0.537345,0.933644
0.042462,39.702699,3.139454,7.865290,0.100400,7.923734
6.054244,-1.065924,-0.348553,14.885886,-0.112361,0.415064
1.287313,0.214220,0.329796,13.093529,0.466147,0.100122
4.878785,19.411608,2.649126,7.171684,0.191435,3.811668
0.922273,-8.461717,-2.924463,8.352194,-0.437048,1.499004
4.115658,0.967135,0.461604,12.528093,0.213137,0.340477
3.222057,3.338993,1.606438,9.242082,0.555222,0.560407
32.352201,-8.607119,-0.520043,10.496468,-0.030720,3.225638
6.644455,4.657943,1.222830,5.788287,0.275744,1.493194
1.256247,11.518183,2.924319,6.009230,0.330589,2.835930
13.503285,-1.730335,-0.254895,9.405763,-0.037338,1.451304
22.500086,-6.787187,-0.585943,8.628625,-0.049125,2.763022
4.502184,21.964619,2.737245,5.058316,0.173011,6.192630
1.179671,-0.004346,-0.007369,5.061741,-0.012502,0.233058
19.531993,14.465519,1.274924,6.063799,0.097625,4.293182
7.384040,1.750610,0.465565,11.285506,0.120990,0.678542
5.823924,-9.864382,-2.074932,10.727810,-0.292098,1.286491
4.429833,-0.689297,-0.308731,10.727606,-0.136342,0.419571
0.398058,4.147087,2.950209,9.592899,0.762755,0.643575
15.014760,1.287035,0.171018,7.884671,0.022655,1.913612
42.283899,-6.945543,-0.325612,13.473830,-0.015139,3.194372
22.980009,-10.654708,-0.868296,9.864355,-0.066338,2.650296
16.701277,-14.541442,-1.432754,10.726559,-0.118071,2.252226
1.231417,-4.826372,-2.641965,10.737148,-0.661270,0.632439
3.111489,0.628353,0.398532,6.434481,0.244442,0.496607
2.589567,7.787951,2.499575,9.045470,0.433174,1.195009
6.559471,-1.912161,-0.567302,6.597042,-0.162409,1.049711
15.575490,4.803139,0.598250,5.017839,0.072183,3.297214
12.021736,-30.422541,-2.388941,6.224204,-0.113247,6.749963
11.885953,12.693563,1.636487,14.143538,0.166341,1.378244
5.744459,-6.492862,-1.692959,11.892775,-0.332730,0.823875
4.542664,-0.577123,-0.252736,7.683859,-0.109660,0.597537
7.554109,8.722987,1.714173,8.526754,0.256268,1.534381
46.334957,15.040112,0.627732,12.154260,0.025335,4.074616
3.146262,-0.762085,-0.475284,10.257372,-0.283078,0.318592
16.376410,36.280120,2.293578,6.091286,0.091327,8.222045
19.800335,-20.730560,-1.616690,13.788325,-0.100572,2.324050
26.819326,-11.809089,-0.829550,9.044965,-0.054962,3.334620
24.675388,-13.419804,-0.996224,6.059134,-0.067943,4.833133
19.891382,-15.481302,-1.322727,13.178872,-0.097171,2.059488
10.457427,10.436917,1.568833,9.259209,0.188959,1.771856
1.189112,-5.741576,-2.733156,6.947876,-0.588949,1.177750
1.762504,-5.929219,-2.563715,14.670631,-0.554900,0.563848
5.021107,12.473331,2.376192,10.338621,0.269254,1.665689
18.706476,12.992070,1.214081,8.071992,0.099841,3.002594
19.171338,2.850152,0.295173,14.834731,0.030329,1.311287
2.271968,1.553886,1.199729,12.895558,0.687036,0.226807
0.333081,9.439815,3.071052,14.222864,0.400344,1.020408
25.725945,12.943230,0.932281,9.296228,0.062335,3.212963
5.328332,-2.160485,-0.770428,9.332954,-0.255699,0.631566
2.438930,1.039063,0.805489,13.074702,0.534049,0.208348
9.102074,-7.041154,-1.316841,8.121917,-0.209570,1.524659
16.096601,7.711973,0.893586,5.397263,0.096520,3.419629
2.448260,2.770772,1.694230,9.808273,0.681216,0.426142
3.261595,3.608641,1.671739,12.386912,0.547785,0.442438
2.961604,-1.614550,-0.998240,10.008190,-0.516273,0.351446
30.029861,-0.117691,-0.007838,11.448310,-0.000532,2.623109
42.947952,16.144377,0.719129,9.953678,0.030656,4.710407
2.399589,6.137846,2.396232,8.599425,0.514499,0.985860
6.194556,0.775158,0.248977,5.973123,0.079380,1.047864
26.948904,-40.044014,-1.956869,7.202012,-0.068654,7.904103
6.715660,-32.766142,-2.737277,5.887031,-0.116634,7.937589
11.249527,11.715123,1.611340,9.438392,0.175795,1.922120
5.545563,9.422938,2.077725,6.643984,0.305418,1.983694
24.242072,19.941301,1.376729,6.594692,0.080766,5.157674
39.058284,-11.524953,-0.573857,12.538829,-0.027801,3.292758
6.608292,37.279051,2.790707,7.088812,0.103647,7.568545
7.106341,-0.178000,-0.050086,12.798918,-0.014099,0.555462
21.600777,-17.055998,-1.336736,5.002415,-0.089832,5.933920
1.548386,-19.241741,-2.980998,13.255933,-0.203690,2.177554
5.240536,-2.959956,-1.028299,11.047137,-0.315910,0.569584
3.575187,3.913531,1.661096,5.006277,0.508292,1.191109
2.072981,1.725727,1.388476,12.152910,0.759123,0.240831
4.598632,-2.365463,-0.950177,5.964403,-0.340074,0.900531
2.730485,17.481808,2.831716,6.131042,0.219743,4.135608
12.047280,-14.386000,-1.747289,7.874290,-0.162011,2.715451
41.152433,7.239009,0.348252,14.739434,0.016573,2.849239
2.053235,3.653716,2.117637,9.758216,0.693956,0.521645
3.568781,1.534877,0.812338,5.695030,0.386348,0.701271
10.553192,20.498369,2.190709,5.925814,0.153036,4.793293
6.610656,7.946822,1.753854,8.193035,0.289140,1.439166
1.474220,3.873358,2.414241,5.809421,0.733924,0.921421
3.561744,2.561471,1.246942,7.172859,0.489168,0.653132
22.875041,-15.705685,-1.203333,5.375813,-0.081424,5.486678
13.953358,-0.565656,-0.081034,11.726457,-0.011612,1.191207
2.614572,-0.454950,-0.344561,12.329161,-0.252865,0.216319
3.948562,1.000410,0.496278,11.761579,0.236650,0.349904
1.431022,-0.040389,-0.056433,11.801322,-0.078677,0.121324
3.533765,1.995997,1.028324,7.494585,0.451335,0.566142
2.822437,1.085455,0.734287,8.078940,0.443282,0.382845
10.352262,-20.175223,-2.193420,14.362395,-0.155682,1.946194
3.670142,-11.713824,-2.534334,12.401564,-0.301484,1.314392
3.531226,2.739023,1.319442,6.077683,0.501741,0.791487
2.342208,-13.760182,-2.804392,14.452760,-0.275343,1.373682
6.341793,5.964343,1.509472,6.931134,0.304946,1.383726
5.086876,-19.529569,-2.631975,12.641449,-0.189513,2.170980
12.721033,0.896883,0.140775,7.277753,0.022046,1.753721
10.917008,23.775215,2.280676,7.040214,0.138053,4.662940
2.015322,-6.225396,-2.515435,9.798476,-0.526776,0.882825
4.047954,-1.415242,-0.672671,10.268711,-0.298651,0.425579
1.738041,-12.365900,-2.862320,7.604021,-0.307175,2.373375
10.342220,3.397044,0.634723,12.231840,0.114158,0.905076
4.979094,2.804083,1.025799,12.619227,0.330851,0.473313
47.287873,-11.817797,-0.489791,11.022182,-0.019904,4.466707
3.335387,1.003400,0.584444,13.859161,0.319493,0.254930
2.971277,-6.080550,-2.232536,7.609679,-0.488176,1.104942
10.833403,31.807453,2.485052,6.917637,0.112201,6.375912
12.267396,-18.814031,-1.985985,6.308186,-0.148100,4.220690
35.248068,26.790551,1.299814,13.077435,0.054606,3.636121
3.449502,-1.234910,-0.687562,14.553102,-0.352602,0.256788
14.626990,-15.552992,-1.632142,10.015199,-0.135648,2.388203
3.330777,-0.755510,-0.446105,10.930522,-0.253509,0.315069
1.995344,-2.875277,-1.928263,8.220034,-0.753944,0.499655
1.889735,7.578633,2.652858,14.310597,0.461158,0.746128
23.148014,-1.261972,-0.108927,6.105301,-0.009402,3.798970
10.170473,-6.645704,-1.157567,6.039169,-0.178196,2.128608
6.908793,-5.319579,-1.312323,6.174428,-0.272898,1.518860
33.064670,-27.914816,-1.402292,13.174374,-0.059570,3.569995
1.378138,-11.424360,-2.901490,7.460335,-0.332319,2.253922
13.330095,16.532831,1.784475,8.687036,0.145577,2.801969
15.719245,24.987637,2.018536,13.927776,0.114182,2.527291
3.730408,-0.531810,-0.283213,5.937665,-0.148723,0.636740
0.675014,-11.289356,-3.022151,6.037709,-0.339403,2.835522
2.462903,1.460491,1.070507,14.390741,0.619075,0.208802
20.424920,-13.845920,-1.191470,6.969956,-0.090719,3.758701
10.693665,5.780074,0.991062,6.772002,0.155200,1.870631
2.399942,0.538210,0.441219,8.117641,0.341891,0.305460
10.588019,20.024819,2.168836,9.188462,0.154849,3.024036
12.550363,8.766116,1.219404,7.934832,0.148509,2.054231
6.296376,-15.710359,-2.379238,13.775103,-0.215962,1.574673
3.201499,3.113482,1.542922,8.505080,0.558204,0.581016
3.135527,-8.871784,-2.462144,9.467109,-0.381209,1.297762
19.380776,-3.706440,-0.377923,5.713544,-0.038070,3.474188
9.516954,23.980342,2.385991,6.969269,0.143111,4.751477
18.090893,25.344510,1.901738,8.531450,0.104165,4.264003
2.270669,-1.442447,-1.131875,7.324330,-0.673107,0.387646
1.934781,0.297738,0.305379,8.167939,0.301315,0.240597
10.434319,-3.102899,-0.578092,8.735833,-0.104366,1.263644
11.353393,18.958581,2.062442,9.553982,0.154053,2.780178
27.766081,-2.059493,-0.148075,6.864711,-0.010637,4.059575
2.360715,-1.699464,-1.247906,5.149098,-0.676832,0.603307
22.576643,40.909346,2.133037,11.639657,0.074800,4.890069
4.026812,21.410627,2.769785,10.437929,0.178510,2.941221
2.694672,10.041156,2.617222,9.499821,0.355775,1.482795
1.177819,-0.266695,-0.445352,10.209150,-0.631553,0.119273
19.573311,-33.696659,-2.089127,10.338036,-0.088536,4.553521
1.360538,-0.091938,-0.134944,10.749103,-0.195258,0.126957
2.050077,0.661656,0.624385,10.609746,0.518299,0.206376
7.630429,5.694388,1.282224,6.057809,0.246164,1.684755
5.106263,1.851845,0.695820,7.306199,0.245975,0.758648
14.739556,-11.344826,-1.311963,12.154359,-0.130435,1.645838
2.954842,0.846660,0.558113,12.215294,0.344176,0.254927
38.931338,1.365789,0.070135,5.520316,0.003590,7.058159
13.351465,-18.492325,-1.890914,10.818302,-0.141250,2.458582
16.633454,42.318915,2.392591,14.602669,0.081680,4.002491
2.626332,-0.584717,-0.438127,6.822370,-0.312495,0.397556
6.571721,-5.310993,-1.359392,11.334148,-0.289226,0.806144
3.697307,-34.350173,-2.927147,7.425088,-0.114620,6.849272
0.869629,-5.386137,-2.821442,7.524768,-0.626518,1.036100
3.700377,-3.046976,-1.377722,8.429488,-0.487714,0.616243
39.397054,-22.453676,-1.036036,6.055868,-0.043660,7.833690
6.612520,-19.509007,-2.488004,13.998277,-0.181883,1.932911
8.647555,-30.726694,-2.592916,5.025920,-0.120056,8.553872
22.768811,16.436209,1.250512,5.071899,0.083170,5.914590
2.301148,-27.699270,-2.975821,14.288978,-0.142457,2.904230
2.763329,6.144024,2.296286,8.693556,0.496286,0.975569
1.687881,0.453289,0.524729,10.376381,0.535704,0.170377
2.085946,1.239219,1.072110,6.090477,0.699837,0.418111
37.904909,-6.574102,-0.343457,11.502083,-0.017776,3.361176
3.056325,-1.096490,-0.688917,7.023383,-0.394225,0.471592
2.183214,15.021797,2.852941,9.261290,0.255081,2.362605
1.915888,-2.663711,-1.894528,7.259274,-0.780220,0.527405
10.635970,-15.902531,-1.962606,14.864791,-0.172083,1.519414
3.691071,38.632500,2.951085,13.886195,0.102235,4.142549
2.220480,0.114421,0.102968,13.481531,0.092307,0.164997
1.694051,-0.344836,-0.401627,6.664678,-0.432400,0.261148
0.525661,-8.846930,-3.022898,8.093350,-0.423316,1.658014
1.819410,-0.206759,-0.226311,12.025299,-0.241838,0.152598
7.933954,4.593063,1.049539,7.137395,0.215208,1.345341
8.790421,5.808081,1.167760,7.949762,0.206302,1.403721
20.011358,-45.322730,-2.310016,12.700634,-0.073734,4.925213
30.893410,-9.689613,-0.607858,6.810412,-0.036966,4.828081
2.110822,-0.005777,-0.005473,11.710497,-0.005196,0.180251
47.900302,6.585992,0.273274,7.462495,0.011258,6.499398
2.973255,-4.183604,-1.905861,14.490815,-0.565950,0.414076
4.152219,0.759618,0.361884,8.280693,0.168894,0.512548
23.964192,-15.750065,-1.162887,5.713819,-0.076471,5.313170
3.797398,-1.919393,-0.935995,10.060990,-0.401096,0.438754
1.954082,1.362076,1.217475,9.779565,0.765126,0.259283
10.388690,1.555122,0.297181,8.281194,0.056304,1.273149
4.387692,14.942660,2.570378,14.217687,0.241617,1.467183
4.390232,-1.508041,-0.661743,6.043653,-0.272960,0.782277
3.334861,-27.825150,-2.903029,9.435746,-0.140792,4.341868
4.424509,1.000545,0.444793,12.926869,0.192086,0.353824
20.792429,-13.309885,-1.138813,7.944616,-0.087141,3.281959
16.329107,24.434845,1.963367,8.722022,0.112674,3.978399
32.194590,-12.081877,-0.718026,9.816456,-0.040857,3.579389
4.008345,-1.788516,-0.839375,9.926173,-0.355567,0.455444
24.472606,22.835877,1.501630,8.415443,0.081339,4.377295
5.936018,1.096321,0.365263,6.369882,0.119762,0.952937
37.487415,5.382821,0.285231,8.880045,0.015001,4.279324
15.055173,-31.199740,-2.242425,11.776881,-0.103630,3.661995
21.728597,9.379528,0.815009,13.357989,0.066874,1.821720
2.202642,1.781825,1.360348,8.800157,0.726118,0.348171
2.276748,0.557324,0.480138,5.576444,0.385448,0.424399
2.582680,5.623491,2.280527,5.971550,0.531096,1.300294
2.064653,-4.268240,-2.240507,5.762444,-0.649532,1.023929
2.288467,1.523023,1.174418,6.933629,0.678492,0.420201
6.315490,-0.570199,-0.180083,9.722683,-0.056671,0.653087
4.939634,-9.365535,-2.170898,11.396502,-0.322491,1.140150
7.209263,-14.922472,-2.241496,13.240388,-0.214010,1.557944
3.995454,-9.335019,-2.332763,6.435485,-0.347469,2.001839
2.853678,-1.863865,-1.157166,8.955283,-0.570561,0.402702
2.925000,-1.649076,-1.026733,13.746450,-0.529353,0.255338
5.086376,1.527708,0.583561,7.978197,0.213349,0.675210
2.830739,0.835519,0.574020,13.239708,0.366326,0.226016
18.910610,5.733362,0.588748,9.942086,0.058654,2.016573
10.431338,-0.250631,-0.048044,6.968256,-0.009218,1.497556
21.922271,1.626726,0.148137,5.724582,0.013455,3.843540
12.960768,23.871156,2.146769,14.207877,0.128690,2.335067
7.730546,-2.637294,-0.657542,5.186057,-0.156831,1.603733
11.002442,-4.702999,-0.807889,5.066139,-0.130656,2.427322
3.363119,13.286021,2.645744,13.630137,0.275722,1.372098
9.651729,7.069170,1.264316,12.880397,0.195039,0.993701
1.530510,-0.159181,-0.207265,10.268883,-0.262705,0.150116
1.942350,0.040016,0.041198,8.501574,0.042373,0.228534
37.461426,-13.519822,-0.692704,8.334225,-0.034092,4.875555
4.187077,-8.301447,-2.207303,10.904062,-0.366755,1.053981
28.531691,-17.094150,-1.079557,8.797474,-0.061740,3.970728
10.245855,3.169289,0.599978,9.937018,0.109762,1.095640
14.690095,10.698562,1.258915,6.978392,0.128850,2.784448
2.315068,1.465411,1.128646,8.033645,0.662930,0.359849
27.794242,-18.308818,-1.164972,6.731274,-0.066027,5.235555
2.786349,-4.048354,-1.935977,10.714487,-0.590630,0.539001
6.703939,-38.493230,-2.796734,13.807191,-0.100525,4.016771
5.763726,-25.049176,-2.689273,6.474819,-0.150520,5.477420
11.960446,33.537886,2.456464,9.370299,0.105409,4.955145
30.376071,21.001080,1.209820,9.602511,0.061510,4.090717
2.799548,2.042931,1.260811,14.275823,0.597407,0.259624
7.539069,4.808736,1.135562,9.969489,0.236057,0.947017
2.492037,-3.229568,-1.827188,6.172399,-0.660145,0.762636
2.175456,1.401671,1.144731,6.343422,0.696981,0.431125
1.475049,0.293198,0.392428,7.382388,0.478356,0.205029
1.886647,-9.297227,-2.741178,6.250495,-0.391861,2.122617
26.546513,-38.330473,-1.930150,6.177518,-0.070421,8.860348
5.328718,-6.016517,-1.691897,9.057855,-0.356654,1.002683
1.365212,9.645826,2.860392,6.727970,0.386124,2.091533
5.445101,22.069673,2.657808,7.276563,0.169201,4.275888
0.314594,-15.829083,-3.101849,5.987123,-0.247434,4.102038
31.264278,36.456170,1.723830,9.400833,0.063129,5.800721
2.144902,-9.032136,-2.675281,9.772014,-0.396976,1.306086
5.363510,2.277681,0.803169,7.612435,0.262133,0.786439
2.009496,-0.929424,-0.866427,14.437341,-0.648878,0.158258
15.596939,-1.962053,-0.250280,13.804550,-0.031759,1.141723
2.783997,-2.825096,-1.585451,12.601488,-0.622922,0.350305
15.189776,-11.892950,-1.328525,9.430856,-0.127143,2.204155
32.743564,-3.309485,-0.201461,14.545876,-0.012232,2.266354
18.207342,2.638189,0.287791,12.016706,0.031158,1.536288
3.516171,-0.538270,-0.303810,5.535017,-0.168557,0.645138
11.800920,-1.654873,-0.278648,5.380583,-0.046592,2.221884
2.498523,2.697347,1.647291,13.733730,0.673591,0.300564
28.469110,-14.550082,-0.944950,8.729635,-0.056885,3.802340
5.549369,7.903791,1.917305,9.937305,0.326814,1.138355
17.657606,0.434296,0.049181,5.578386,0.005558,3.166638
4.862358,0.184998,0.076057,6.409005,0.031234,0.759408
2.987042,0.218960,0.146345,7.176875,0.097319,0.417693
21.410181,12.565060,1.061423,6.678075,0.081365,3.897789
11.228052,-17.575225,-2.004589,8.427041,-0.160251,2.943516
0.358561,-5.181532,-3.003413,6.393301,-0.655116,1.222905
10.119533,11.660158,1.712035,6.086232,0.193218,2.875217
0.665789,9.904428,3.007352,9.003991,0.382256,1.661524
45.922062,9.846664,0.422446,7.140320,0.017844,6.626723
25.241679,12.964872,0.948983,9.752154,0.064304,3.021899
10.960695,9.951596,1.474363,12.729814,0.179654,1.275390
12.510257,6.766816,0.991662,9.519199,0.133000,1.557173
8.436422,2.863198,0.654375,13.851047,0.143295,0.654825
3.804623,-2.246631,-1.066810,7.831957,-0.431410,0.591822
28.301412,30.965987,1.660653,14.917311,0.070257,3.163385
2.473880,-5.318359,-2.270817,10.006305,-0.553794,0.734045
32.220157,32.338685,1.574468,8.424342,0.061983,6.021831
3.376159,-13.918678,-2.665658,7.007810,-0.265040,2.802975
1.879858,-2.887518,-1.987396,5.421253,-0.771680,0.753599
10.453994,0.098457,0.018836,10.534166,0.003593,0.992448
23.348586,3.362240,0.286037,7.031308,0.024154,3.366378
2.737524,2.607896,1.522305,5.529362,0.630391,0.754563
10.150184,2.802072,0.538705,5.091083,0.100735,2.093516
2.865645,-16.872723,-2.805125,5.387299,-0.226480,4.519459
4.795175,-17.448031,-2.605184,9.039285,-0.210020,2.704226
15.343350,-1.046094,-0.136147,7.667259,-0.017700,2.007348
8.591349,7.846895,1.480282,14.440669,0.227805,0.884301
15.835023,12.751421,1.355889,6.354152,0.122766,3.458536
28.763855,-6.837783,-0.466779,8.019585,-0.031290,3.720336
6.070679,-2.579794,-0.803673,12.135448,-0.232883,0.558448
0.527995,-6.133177,-2.969839,6.790487,-0.574550,1.351121
5.883058,-1.979089,-0.649025,12.882681,-0.202664,0.490373
10.830104,7.585372,1.221985,12.118368,0.171828,1.162059
1.141492,-19.390623,-3.023992,5.423155,-0.202758,5.424913
17.385392,5.148802,0.575854,6.022139,0.062553,3.052863
2.244552,-0.973619,-0.818551,13.561687,-0.576809,0.185543
4.579454,-2.481938,-0.993318,6.044244,-0.350791,0.898252
3.747285,26.706810,2.862789,7.837969,0.145830,4.973303
1.133384,16.798137,3.006855,14.299867,0.232737,1.774125
3.131635,-1.244103,-0.756301,7.340838,-0.413058,0.470161
11.540223,-0.038131,-0.006608,8.043866,-0.001155,1.434672
1.892006,3.081384,2.040275,5.369708,0.755906,0.806104
8.901441,33.333746,2.619691,6.339911,0.111536,7.377961
5.006409,-5.579598,-1.678982,13.884081,-0.378059,0.608978
4.655731,2.798126,1.082319,12.216587,0.362559,0.467099
2.104066,5.068541,2.354643,13.583258,0.592485,0.515018
12.918742,-1.514652,-0.233423,9.254329,-0.035805,1.408725
0.777968,13.272553,3.024497,7.673537,0.291760,2.624651
17.210697,-34.762876,-2.222171,7.137413,-0.092162,6.738000
1.260445,-0.307264,-0.478222,5.123179,-0.630731,0.255662
1.385576,0.231490,0.331084,11.462774,0.438710,0.123113
7.061026,7.923578,1.685794,13.600979,0.274272,0.881009
2.758863,4.726495,2.084894,5.735793,0.563056,1.151685
28.579709,-26.296311,-1.487624,12.957181,-0.069635,3.292641
18.264217,31.015698,2.077202,12.512587,0.095459,3.467176
6.069350,17.933401,2.488917,6.416825,0.197506,3.876312
6.109643,0.634384,0.206925,7.448141,0.067144,0.826174
