deltaX,deltaY,deltaTheta,Velocity,SteeringAngle,Time
1.831128,36.551291,3.041481,6.510859,0.108721,8.558708
14.103276,-36.321489,-2.400850,6.077923,-0.095419,8.255280
8.756016,44.915902,2.756537,10.474475,0.085575,6.134796
6.827625,4.825608,1.230520,13.351816,0.269408,0.667516
5.863548,-15.280084,-2.408774,6.443820,-0.224348,3.276486
4.520991,-6.619590,-1.943181,8.815848,-0.390870,1.069837
0.957622,-0.188001,-0.387712,8.919966,-0.668380,0.110095
18.724601,35.915909,2.180437,5.070878,0.087337,9.820565
4.620582,4.021242,1.432311,12.935857,0.404992,0.516555
0.584564,-19.856570,-3.082731,14.251000,-0.198627,2.149516
4.330133,1.804767,0.789797,6.389477,0.316961,0.753641
2.183919,1.776355,1.365692,12.288496,0.730918,0.247908
2.363826,11.610417,2.739892,9.497574,0.319464,1.744124
1.405922,-0.057921,-0.082349,9.448627,-0.116494,0.148965
2.298786,-2.789704,-1.763154,13.696106,-0.706809,0.301492
33.816256,-8.319186,-0.482442,12.574482,-0.027442,2.796502
6.848851,1.718193,0.491601,6.979022,0.136971,1.022019
34.518269,3.490842,0.201575,11.413018,0.011590,3.045044
6.003522,2.879521,0.894452,5.945431,0.254174,1.158137
24.082369,27.315961,1.696455,5.363320,0.082198,7.677959
1.210964,0.209078,0.341937,10.557430,0.505742,0.116969
7.412755,1.254056,0.335177,13.042984,0.088507,0.579115
3.795286,0.219781,0.115689,6.955132,0.060744,0.546900
2.836704,0.039872,0.028110,14.413512,0.019803,0.196835
0.825474,-5.672743,-2.852589,11.202203,-0.604335,0.737563
4.309392,-1.877172,-0.821629,13.243154,-0.327607,0.365121
1.121604,0.034594,0.061668,5.537849,0.109445,0.202663
0.239983,-10.209185,-3.094588,6.999809,-0.373243,2.257967
14.512010,-0.285446,-0.039334,11.774017,-0.005429,1.232863
0.012212,12.325659,3.139611,7.986606,0.313793,2.422669
2.080118,3.273145,2.009349,11.339037,0.716263,0.407139
26.680073,-2.843623,-0.212363,9.596058,-0.015809,2.801324
31.575499,-38.267635,-1.761846,6.340792,-0.062118,8.936128
1.821463,-0.664177,-0.699313,10.277771,-0.615276,0.192537
16.604763,7.748579,0.873224,12.129993,0.092040,1.559696
1.551192,0.021862,0.028186,14.595449,0.036310,0.106293
16.357676,8.453373,0.953968,14.728629,0.099396,1.298833
11.565237,25.768282,2.297854,6.179057,0.128481,5.756473
11.293001,2.361404,0.412266,13.541310,0.070833,0.858068
3.248421,-5.638690,-2.096279,10.107003,-0.489409,0.778828
5.093057,22.440945,2.695246,5.764879,0.167908,5.516098
19.382550,-2.880762,-0.295093,9.733151,-0.030010,2.020593
17.951400,-18.591719,-1.605837,14.066076,-0.110897,2.050660
4.659405,1.637889,0.676062,9.450575,0.262384,0.532690
3.933796,2.044128,0.958460,9.191229,0.394247,0.501298
2.596293,0.021348,0.016444,6.528963,0.012656,0.397676
4.894083,13.818912,2.460844,6.875972,0.251732,2.782989
13.671743,-0.834985,-0.121996,12.176570,-0.017810,1.125581
23.898003,-38.874809,-2.039214,11.163589,-0.074546,4.892352
28.832881,36.026503,1.791716,10.591529,0.067566,4.999007
12.252861,16.096509,1.840316,5.096597,0.156045,4.590057
4.898480,-2.057403,-0.795270,7.200623,-0.283688,0.757662
8.374138,0.348030,0.083072,5.004428,0.019805,1.675272
1.525584,-0.165442,-0.216045,14.764167,-0.273975,0.104138
15.623166,4.743652,0.589566,10.910265,0.071047,1.518417
27.982792,11.596873,0.785765,9.217200,0.050504,3.372411
5.260418,-0.455329,-0.172685,5.561710,-0.065246,0.950544
12.930488,43.974926,2.569629,6.890684,0.083517,8.908349
2.057167,-11.152419,-2.776775,11.694966,-0.333889,1.369027
1.297502,-0.444388,-0.659946,5.936555,-0.757142,0.235271
1.503459,-10.009641,-2.843419,8.520625,-0.372559,1.707839
1.627545,-7.277794,-2.701569,5.889954,-0.482233,1.752540
11.041525,1.533969,0.276087,9.710338,0.049326,1.151665
2.839768,3.712343,1.835587,13.698282,0.596986,0.394274
4.132209,16.323886,2.645731,10.339547,0.226327,2.222346
1.797841,2.916830,2.036857,9.675562,0.782278,0.423659
6.311701,-6.628742,-1.619786,10.958900,-0.306527,0.934025
0.197757,-5.387157,-3.068208,5.645204,-0.638054,1.465951
6.223233,-0.795402,-0.254245,10.094436,-0.080666,0.623194
23.339723,-12.131090,-0.958663,6.965264,-0.070027,3.925055
0.600840,-0.014737,-0.049045,5.294457,-0.161772,0.113530
18.273990,-5.573012,-0.592020,11.686962,-0.061009,1.658838
17.130484,-40.096077,-2.334067,13.184770,-0.084173,4.196864
5.847422,-20.998518,-2.598417,9.575509,-0.174983,3.070018
2.871818,-5.582965,-2.191407,13.099086,-0.515476,0.590567
14.992202,24.609457,2.047272,5.018036,0.117983,6.883235
6.568584,-17.692758,-2.430620,6.749904,-0.196150,3.624628
36.695208,9.272075,0.494995,7.683944,0.025875,4.976311
14.814535,5.268774,0.683397,12.535712,0.085029,1.279046
25.771488,16.252051,1.125263,6.350529,0.069905,5.060503
4.030987,-1.665694,-0.783705,9.496732,-0.336900,0.471239
3.306228,1.589482,0.896265,12.966183,0.441349,0.292621
4.611725,-6.496791,-1.906985,9.829375,-0.388593,0.947772
2.420199,-7.857946,-2.544044,5.324104,-0.435214,2.055492
2.300853,4.399031,2.177780,7.967118,0.620032,0.765705
25.242365,-6.157080,-0.478494,6.590269,-0.036476,3.980408
12.341406,2.946042,0.468654,14.860334,0.073058,0.861692
8.910668,-4.865875,-0.999647,5.001262,-0.186638,2.117076
38.349240,10.904480,0.554070,9.959984,0.027423,4.054627
10.600555,-12.331961,-1.721510,6.600541,-0.184421,2.796469
2.806986,-39.192177,-2.998595,8.349148,-0.101203,7.074033
0.887658,7.836781,2.916018,10.641548,0.466791,1.087501
2.525970,18.034270,2.863273,11.747116,0.214185,2.240979
5.463353,2.751988,0.933235,5.689379,0.286080,1.115251
33.479338,35.901527,1.640591,6.098475,0.059513,9.028479
4.594987,33.485655,2.868851,11.848327,0.116704,4.130299
1.001056,-0.023758,-0.047457,6.774449,-0.094506,0.147825
2.181284,-4.899633,-2.303894,13.301695,-0.598107,0.508414
23.645052,-18.676318,-1.337057,13.824593,-0.082109,2.350775
0.195497,5.456048,3.069961,13.862834,0.631996,0.604904
20.760402,-28.708170,-1.889400,6.597413,-0.091245,6.260535
16.314819,3.126200,0.378645,5.002149,0.045275,3.340822
7.239428,-9.461917,-1.835387,9.040607,-0.260598,1.522710
6.836181,20.424395,2.495621,14.207568,0.174317,1.994775
0.209435,8.241203,3.090777,10.931414,0.451609,1.165822
22.537699,-2.761617,-0.243851,13.491933,-0.021432,1.687128
0.199010,18.737417,3.120351,12.245791,0.210287,2.387511
20.507822,-33.103082,-2.032303,11.921326,-0.087110,3.904586
0.952111,-6.150229,-2.834413,6.349444,-0.565882,1.405640
4.764562,-1.162467,-0.478613,8.922130,-0.190977,0.554962
11.875919,-36.308089,-2.509355,9.035378,-0.099204,5.581249
27.207210,12.076915,0.835517,10.268734,0.054454,2.984882
2.602852,0.590940,0.446502,5.905679,0.320360,0.455730
11.691659,-27.804432,-2.345493,14.479153,-0.121653,2.650233
20.643457,19.779377,1.528051,13.940978,0.096484,2.264769
27.073912,-6.890614,-0.498440,7.169250,-0.035310,3.937418
13.176989,6.962906,0.972239,9.341072,0.124732,1.660099
1.574938,29.800513,3.035992,10.753486,0.133051,4.218484
10.786644,-9.853848,-1.480473,7.664425,-0.182612,2.092094
6.008437,-1.744305,-0.565085,8.769215,-0.176403,0.723045
25.336864,39.016964,1.989713,8.157196,0.071976,6.765184
8.369229,-0.563623,-0.134486,8.187353,-0.032041,1.025302
5.496803,-7.391605,-1.862737,11.302645,-0.335305,0.945928
27.663151,3.674806,0.264136,5.608195,0.018863,4.990457
1.377013,12.480982,2.921824,9.743670,0.306636,1.894108
0.745132,10.220261,2.996036,8.000229,0.371247,1.923884
3.397885,-5.219126,-1.987374,13.314059,-0.493798,0.554631
7.078719,-2.647896,-0.715900,12.965147,-0.183356,0.595565
1.565542,-0.728720,-0.871296,11.299224,-0.774034,0.157771
15.459759,-35.835624,-2.327022,12.477282,-0.093840,3.963614
9.541446,13.611577,1.918826,14.601354,0.194543,1.333851
31.223761,-18.719208,-1.080130,7.030245,-0.056447,5.438922
1.341725,-0.380521,-0.552698,5.293549,-0.664022,0.266844
7.776963,9.603935,1.780255,5.647479,0.246426,2.506311
5.303168,-6.632272,-1.792598,5.890285,-0.352537,1.654450
0.167169,34.746965,3.131971,8.000028,0.114601,6.801788
13.924279,6.880391,0.917880,11.623336,0.113589,1.384315
3.027510,-2.246313,-1.276681,7.996037,-0.563800,0.505073
4.301737,0.809470,0.371996,10.753478,0.167398,0.409409
2.084822,0.578566,0.541403,6.037985,0.459125,0.362748
8.246902,-3.271376,-0.755281,8.815135,-0.164746,1.030783
4.713997,4.014873,1.410951,8.830874,0.396648,0.762903
6.395128,20.965881,2.549471,14.350737,0.172795,2.035613
2.308152,5.967719,2.403489,12.780268,0.527855,0.645097
18.680858,18.051941,1.536557,8.503536,0.106583,3.377540
14.690367,15.257395,1.608660,5.348191,0.135206,4.421822
6.381288,3.983201,1.116048,5.934063,0.274449,1.335928
11.117385,25.629605,2.323040,6.234196,0.130597,5.673644
22.954700,-5.187879,-0.444542,7.584865,-0.037461,3.128407
6.663112,1.546363,0.456082,12.296024,0.131429,0.561144
28.156954,-27.460414,-1.545750,12.177221,-0.070899,3.575304
32.287216,-13.433804,-0.788569,14.807478,-0.043921,2.423993
10.500561,-0.135938,-0.025890,14.850472,-0.004941,0.707165
19.217595,15.903220,1.382612,8.622515,0.101870,3.136904
30.194298,-34.088969,-1.691821,6.460652,-0.065669,7.965100
3.293239,-43.605293,-2.990831,10.116508,-0.090970,6.482471
2.858225,-2.212462,-1.317456,7.176420,-0.595407,0.542017
4.575339,9.070490,2.207238,9.300649,0.338039,1.350164
5.013226,-2.523321,-0.932621,9.267703,-0.310099,0.628109
5.387690,7.613223,1.909875,7.853717,0.336736,1.389288
2.358524,2.262985,1.529457,10.496049,0.702893,0.343972
18.340629,5.173020,0.549822,12.487863,0.056910,1.545370
2.061281,-6.912690,-2.562005,14.644711,-0.488458,0.658432
6.676358,-3.517001,-0.969690,5.691467,-0.242214,1.379262
5.419175,45.047793,2.902147,9.572076,0.087295,6.927821
23.131085,-1.095833,-0.094679,7.626812,-0.008184,3.037400
3.468953,0.041135,0.023715,5.855466,0.013661,0.592485
12.864538,12.657255,1.554553,9.601173,0.154201,2.083209
10.925958,-12.872474,-1.734017,8.869047,-0.178701,2.164944
2.160742,3.867207,2.122544,6.094896,0.667529,0.883594
5.112134,-5.115331,-1.571422,7.357024,-0.372930,1.091925
1.958248,0.003112,0.003179,13.286349,0.003236,0.147388
6.837972,4.537482,1.171713,8.714016,0.263236,0.997870
2.100361,-35.595534,-3.023717,9.941763,-0.111529,5.431911
1.163000,18.173707,3.013780,7.124113,0.215778,3.859838
14.426365,-0.057771,-0.008009,12.355173,-0.001120,1.167650
10.292614,-4.122832,-0.761982,5.206306,-0.133360,2.182062
42.623665,20.818330,0.908685,7.533057,0.036981,6.519034
24.897923,0.801742,0.064380,6.425055,0.005158,3.877808
3.259376,-6.208166,-2.174676,6.184101,-0.467721,1.392450
4.190947,-8.829174,-2.255234,14.651063,-0.354159,0.832644
1.649616,4.635017,2.457745,7.995227,0.653635,0.802644
1.302808,18.040331,2.997410,8.833117,0.217089,3.076846
4.990665,4.855553,1.543354,13.910930,0.381011,0.553900
11.672393,-1.733918,-0.294940,5.145423,-0.049776,2.301727
2.195179,8.325882,2.626011,11.816797,0.422181,0.989428
9.592292,2.702964,0.549326,6.141745,0.108424,1.643224
3.169287,-31.338025,-2.940013,5.678972,-0.125692,8.194840
3.180338,-0.483810,-0.301936,10.665250,-0.184879,0.302776
8.888380,7.065347,1.343243,7.052797,0.215789,1.737634
4.621495,-2.596078,-1.023624,10.029481,-0.354018,0.552315
5.667118,-5.444120,-1.530662,14.073888,-0.339025,0.616847
5.066358,-3.238796,-1.137597,9.012855,-0.344056,0.704554
3.072229,-6.841665,-2.297471,10.970845,-0.452835,0.860830
6.888330,-15.034516,-2.282342,8.478666,-0.216460,2.448322
9.523966,5.664855,1.073174,8.677027,0.182466,1.340499
13.445890,16.983328,1.802260,5.832998,0.143769,4.268294
33.334642,20.968364,1.122979,13.177235,0.054019,3.151579
18.306606,26.618994,1.936709,5.682055,0.101656,6.682119
4.618801,-1.059959,-0.451164,7.507819,-0.186613,0.636576
2.014747,-0.426491,-0.417210,8.317706,-0.382451,0.249396
14.240072,-20.652787,-1.934306,5.143159,-0.130535,5.730020
4.200839,0.805148,0.378734,10.652011,0.174238,0.403959
2.185825,-1.031440,-0.881794,8.729502,-0.614925,0.286051
5.068766,-7.647227,-1.970917,5.829131,-0.348579,1.860804
22.008774,-40.473994,-2.145489,14.267821,-0.076138,3.942906
10.889954,6.964022,1.137903,10.645791,0.165185,1.282284
17.322817,19.762702,1.702189,13.040430,0.113954,2.280835
32.664511,33.206040,1.587238,7.282982,0.061134,7.119799
11.103760,2.242172,0.398500,12.911680,0.069769,0.883168
0.816263,11.690228,3.002170,5.142414,0.328182,3.429047
2.199658,-0.245886,-0.222643,6.094803,-0.198142,0.363906
2.743045,3.084558,1.687868,8.861732,0.626725,0.526060
6.769525,-6.197453,-1.482618,5.924648,-0.286224,1.700652
16.316712,-14.424002,-1.447811,9.049686,-0.121063,2.630291
0.192733,-21.956429,-3.124037,14.170734,-0.180199,2.420410
4.710194,-0.862471,-0.362202,5.614109,-0.149344,0.857622
3.138965,-1.309425,-0.790409,8.082000,-0.425179,0.431986
1.284979,6.572595,2.755452,5.715170,0.530188,1.644981
8.376460,-38.783809,-2.716171,7.872628,-0.098232,7.002577
3.155431,12.105151,2.631604,13.803424,0.300061,1.232322
3.363340,-6.371473,-2.170197,12.206829,-0.456419,0.724200
11.585810,-19.844933,-2.084722,9.844479,-0.149218,2.817428
24.164367,-13.455614,-1.016154,5.159407,-0.070253,5.598489
7.853849,11.143081,1.913688,13.062608,0.235372,1.221719
17.787353,8.410341,0.883348,13.186515,0.086673,1.541729
4.895042,0.596745,0.242619,14.297644,0.097835,0.345749
2.304887,9.644881,2.672441,9.898048,0.373860,1.376402
3.978824,-1.401118,-0.677167,9.520312,-0.305136,0.451666
1.044643,0.146154,0.278012,8.391056,0.483775,0.126113
7.554285,-4.050360,-0.984322,8.476018,-0.217047,1.053289
31.088925,-10.014639,-0.623266,11.148831,-0.037542,2.977607
30.466689,36.076686,1.739010,6.909478,0.064619,7.777782
6.826139,-20.505278,-2.498878,8.043490,-0.173848,3.538180
6.629171,0.902044,0.270483,11.059080,0.080428,0.606804
14.204020,-3.214540,-0.445126,13.019779,-0.060563,1.127834
11.148381,19.564789,2.105729,5.804330,0.153119,4.701224
6.233845,-5.342167,-1.417044,5.178182,-0.307030,1.726297
1.944022,-1.448498,-1.280720,12.890314,-0.778265,0.201570
4.283587,-5.071459,-1.738838,13.947227,-0.431414,0.541676
10.105171,-3.415125,-0.651814,8.913868,-0.119501,1.218085
10.145141,0.860808,0.169293,10.920733,0.033193,0.933432
14.125437,2.854631,0.398812,5.565136,0.054917,2.606755
17.888559,20.871285,1.724402,12.080542,0.110031,2.583873
1.005264,-0.088382,-0.175388,5.645059,-0.334147,0.178995
9.177007,-25.683026,-2.455234,7.980240,-0.137253,4.455306
1.826766,0.890430,0.907090,12.134714,0.711647,0.173354
18.232814,11.497943,1.125258,13.449817,0.098653,1.690443
10.559950,19.678530,2.156563,8.424923,0.156519,3.243864
3.559198,0.926100,0.509109,6.344243,0.267316,0.586001
3.595316,-3.282925,-1.480024,6.787403,-0.505911,0.787216
2.223521,-7.300362,-2.550292,5.696124,-0.464780,1.785881
4.060382,-1.508686,-0.711507,10.254816,-0.311193,0.431441
5.802097,-48.313847,-2.902554,14.993846,-0.081444,4.743813
5.091958,1.048268,0.406062,5.378661,0.153907,0.973222
7.330886,3.038451,0.785840,14.616410,0.190643,0.557151
5.470637,-5.949413,-1.654596,7.236962,-0.349372,1.255163
2.109638,0.183506,0.173533,7.352162,0.162241,0.288386
4.250477,8.255139,2.190618,7.039554,0.365762,1.624966
11.635366,18.180655,2.002986,8.050867,0.154825,3.187904
29.478852,-27.864077,-1.514491,7.348374,-0.067644,6.085200
3.733326,2.505914,1.182308,11.925213,0.460268,0.399937
3.339015,-0.036557,-0.021896,14.011945,-0.013123,0.238317
4.264994,24.287836,2.793933,5.383339,0.158416,6.496998
18.276685,37.135369,2.226875,6.664289,0.086484,7.707260
46.456955,-8.845768,-0.376311,12.015427,-0.015829,3.959227
6.077123,14.915656,2.367798,10.682739,0.226054,1.927407
4.217491,11.682112,2.448674,14.578386,0.294125,1.108972
23.614452,-16.620153,-1.226561,12.264749,-0.079567,2.508792
2.622553,3.599138,1.882185,7.913311,0.627915,0.655289
1.695150,0.777375,0.859945,12.507840,0.729529,0.153794
2.808815,14.427117,2.757023,7.060911,0.261025,2.923389
1.423939,0.587405,0.782508,6.555080,0.780512,0.241088
8.180424,-21.414640,-2.411803,8.443579,-0.161591,3.504712
5.964881,-3.457671,-1.050676,14.557111,-0.283149,0.496131
1.928503,-7.487628,-2.637433,5.388371,-0.464442,1.954036
0.884549,-0.021299,-0.048148,7.811628,-0.108407,0.113279
13.126445,2.899568,0.434808,8.903045,0.064083,1.521880
16.672625,-11.034739,-1.169318,5.010472,-0.109983,4.227091
1.572860,0.064453,0.081911,7.512406,0.103656,0.209603
5.689495,-35.505406,-2.823808,9.845592,-0.109410,5.222384
29.896232,-35.384588,-1.738548,9.056519,-0.065874,5.820782
2.968005,-31.183434,-2.951807,10.558398,-0.126453,4.398457
2.186637,2.652284,1.762664,10.952205,0.731623,0.358499
3.823418,-5.107589,-1.856414,9.183738,-0.465177,0.805504
5.010981,34.710483,2.854844,6.908731,0.112400,7.321043
6.075224,-4.164374,-1.201813,5.675403,-0.297921,1.379314
3.666853,-1.191412,-0.628308,6.910212,-0.310248,0.567234
6.180449,-3.656567,-1.068491,8.829465,-0.276380,0.853330
17.273860,3.543404,0.404649,5.760316,0.045541,3.082197
26.687047,8.459347,0.613928,6.294670,0.043136,4.518146
3.786170,2.151434,1.033470,8.132954,0.425999,0.560036
2.610453,-0.896952,-0.661924,8.413544,-0.440111,0.334139
4.627812,0.740323,0.317257,12.339197,0.134002,0.381416
1.918675,-0.114237,-0.118938,11.590706,-0.123073,0.165927
1.258028,4.289209,2.570994,8.677944,0.709515,0.690035
3.252475,3.623163,1.678519,5.355424,0.548715,1.025347
2.737196,1.779456,1.152894,7.988210,0.588773,0.432242
18.835080,-2.467192,-0.260495,6.529709,-0.027352,2.917404
2.369886,0.655191,0.539456,9.139831,0.409035,0.272309
6.372134,8.416828,1.845571,6.030961,0.293365,2.025976
11.157242,-8.815656,-1.337386,9.848576,-0.172669,1.557325
3.852814,12.333395,2.536026,5.725778,0.287301,2.997855
15.248105,40.597747,2.423017,9.736201,0.086123,5.764350
4.629664,-5.750294,-1.785885,8.168512,-0.399373,1.036059
0.914751,8.103777,2.916785,8.020056,0.453496,1.492393
0.123947,-5.442098,-3.096049,8.222340,-0.633601,1.025118
9.822981,-20.078000,-2.231586,10.104012,-0.159394,2.747935
25.213318,-14.701391,-1.055771,6.798271,-0.068934,4.499272
37.703244,-26.113922,-1.211508,6.224009,-0.049628,7.839540
3.363260,0.307213,0.182182,9.277096,0.107314,0.364547
9.798887,-8.981762,-1.483833,6.112898,-0.200609,2.387586
